date,Greenlee_cume,Greenlee
2021-09-15,7286,12
2021-09-16,7305,19
2021-09-17,7345,40
2021-09-18,7348,3
2021-09-20,7404,56
2021-09-21,7436,32
2021-09-22,7442,6
2021-09-23,7465,23
2021-09-24,7486,21
2021-09-25,7513,27
2021-09-26,7514,1
2021-09-27,7529,15
2021-09-28,7542,13
2021-09-29,7553,11
2021-09-30,7586,33
2021-10-01,7606,20
2021-10-02,7607,1
2021-10-04,7633,26
2021-10-05,7643,10
2021-10-06,7649,6
2021-10-07,7667,18
2021-10-08,7682,15
2021-10-09,7684,2
2021-10-11,7695,11
2021-10-12,7705,10
2021-10-13,7713,8
2021-10-14,7725,12
2021-10-15,7740,15
2021-10-16,7744,4
2021-10-18,7764,20
2021-10-19,7768,4
2021-10-20,7775,7
2021-10-21,7792,17
2021-10-22,7808,16
2021-10-25,7831,23
2021-10-26,7861,30
2021-10-27,7886,25
2021-10-28,7906,20
2021-10-29,7929,23
2021-10-31,7930,1
2021-11-01,7954,24
2021-11-02,7978,24
2021-11-03,8002,24
2021-11-04,8206,204
2021-11-05,8248,42
2021-11-06,8251,3
2021-11-07,8252,1
2021-11-08,8316,64
2021-11-09,8335,19
2021-11-10,8344,9
2021-11-11,8362,18
2021-11-12,8459,97
2021-11-13,8466,7
2021-11-15,8491,25
2021-11-16,8620,129
2021-11-17,8653,33
2021-11-18,8664,11
2021-11-19,8701,37
2021-11-20,8702,1
2021-11-21,8703,1
2021-11-22,8774,71
2021-11-23,8790,16
2021-11-24,8807,17
2021-11-26,8809,2
2021-11-27,8891,82
2021-11-28,8894,3
2021-11-29,8899,5
2021-11-30,8932,33
2021-12-01,8973,41
2021-12-02,9046,73
2021-12-03,9145,99
2021-12-04,9147,2
2021-12-05,9154,7
2021-12-06,9177,23
2021-12-07,9198,21
2021-12-08,9220,22
2021-12-09,9272,52
2021-12-10,9308,36
2021-12-13,9330,22
2021-12-14,9344,14
2021-12-15,9357,13
2021-12-16,9441,84
2021-12-17,9467,26
2021-12-18,9468,1
2021-12-19,9470,2
2021-12-20,9498,28
2021-12-21,9513,15
2021-12-22,9526,13
2021-12-23,9540,14
2021-12-26,9541,1
2021-12-27,9561,20
2021-12-28,9591,30
2021-12-29,9610,19
2021-12-30,9637,27
2021-12-31,9640,3
2022-01-01,9645,5
2022-01-02,9646,1
2022-01-03,9667,21
2022-01-04,9686,19
2022-01-05,9746,60
2022-01-06,9767,21
2022-01-07,9792,25
2022-01-08,9793,1
2022-01-09,9796,3
2022-01-10,9831,35
2022-01-11,9850,19
2022-01-12,9867,17
2022-01-13,9890,23
