"Date","Navajo","Apache","Coconino","McKinley","San Juan_NM_UT","All_Others","Deaths","Daily Deaths","Daily Cases","Cumulative Cases","per capita","pct_growth","week_change","Recoveries","Recovery_Day","Case_Mvg_Avg","avg_pct_change","death_avg"
2020-03-16,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
2020-03-17,1,0,0,0,0,0,0,0,1,1,0.578452639190166,NA,NA,NA,NA,0,0,0
2020-03-18,2,0,0,0,0,0,0,0,1,2,1.15690527838033,1,NA,NA,NA,0,0,0
2020-03-19,3,0,0,0,0,0,0,0,1,3,1.7353579175705,0.5,NA,NA,NA,0,0,0
2020-03-20,10,2,2,0,0,0,0,0,11,14,8.09833694866233,3.66666666666667,NA,NA,NA,0,0,0
2020-03-21,10,2,2,0,0,0,0,0,0,14,8.09833694866233,0,NA,NA,NA,0,0,0
2020-03-22,18,4,3,1,0,0,0,0,12,26,15.0397686189443,0.857142857142857,NA,NA,NA,3.71428571428571,0,0
2020-03-23,21,4,3,1,0,0,0,0,3,29,16.7751265365148,0.115384615384615,NA,NA,NA,4.14285714285714,0,0
2020-03-24,21,4,3,1,0,0,0,0,0,29,16.7751265365148,0,NA,NA,NA,4,0,0
2020-03-25,30,7,6,4,2,0,0,0,20,49,28.3441793203181,0.689655172413793,NA,NA,NA,6.71428571428571,0,0
2020-03-26,43,8,6,4,7,1,0,0,20,69,39.9132321041215,0.408163265306122,NA,NA,NA,9.42857142857143,0,0
2020-03-27,42,9,7,5,7,1,0,0,2,71,41.0701373825018,0.0289855072463768,3.07142857142857,NA,NA,8.14285714285714,0,0
2020-03-28,49,18,6,5,13,1,2,2,21,92,53.2176428054953,0.295774647887324,4.57142857142857,NA,NA,11.1428571428571,2,0.285714285714286
2020-03-29,57,18,19,6,14,1,2,0,23,115,66.5220535068691,0.25,2.42307692307692,NA,NA,12.7142857142857,2.06896551724138,0.285714285714286
2020-03-30,59,17,23,8,20,1,2,0,13,128,74.0419378163413,0.11304347826087,2.41379310344828,NA,NA,14.1428571428571,2.53571428571429,0.285714285714286
2020-03-31,69,16,32,9,21,1,5,3,20,148,85.6109906001446,0.15625,3.25,NA,NA,17,1.53191489361702,0.714285714285714
2020-04-01,85,17,40,10,21,1,7,2,26,174,100.650759219089,0.175675675675676,1.65957446808511,NA,NA,17.8571428571429,0.893939393939394,1
2020-04-02,97,22,49,14,29,3,7,0,40,214,123.788864786696,0.229885057471264,1.1969696969697,NA,NA,20.7142857142857,1.54385964912281,1
2020-04-03,104,22,63,16,32,4,8,1,27,241,139.40708604483,0.126168224299065,1.98245614035088,NA,NA,24.2857142857143,1.17948717948718,1.14285714285714
2020-04-04,112,22,83,15,33,5,12,4,29,270,156.182212581345,0.120331950207469,1.28205128205128,NA,NA,25.4285714285714,1,1.42857142857143
2020-04-05,137,31,90,17,37,9,13,1,51,321,185.683297180043,0.188888888888889,1.31460674157303,NA,NA,29.4285714285714,1.08080808080808,1.57142857142857
2020-04-06,149,33,94,17,52,9,14,1,33,354,204.772234273319,0.102803738317757,1.28282828282828,NA,NA,32.2857142857143,0.899159663865546,1.71428571428571
2020-04-07,156,37,102,23,56,10,15,1,30,384,222.125813449024,0.0847457627118644,0.983193277310924,NA,NA,33.7142857142857,0.888,1.42857142857143
2020-04-08,164,44,102,32,73,11,17,2,42,426,246.420824295011,0.109375,1.016,NA,NA,36,0.737931034482759,1.42857142857143
2020-04-09,186,50,116,45,80,11,20,3,62,488,282.284887924801,0.145539906103286,0.889655172413793,NA,NA,39.1428571428571,0.611764705882353,1.85714285714286
2020-04-10,222,59,124,53,89,11,22,2,70,558,322.776572668113,0.14344262295082,0.864705882352941,NA,NA,45.2857142857143,0.780898876404494,2
2020-04-11,234,61,134,63,92,13,22,0,39,597,345.336225596529,0.0698924731182796,0.837078651685393,NA,NA,46.7142857142857,0.587378640776699,1.42857142857143
2020-04-12,252,79,150,92,108,17,24,2,101,698,403.759942154736,0.169179229480737,0.830097087378641,NA,NA,53.8571428571429,0.668141592920354,1.57142857142857
2020-04-14,269,102,165,141,119,17,28,4,115,813,470.281995661605,0.164756446991404,1.03097345132743,NA,NA,65.5714285714286,0.944915254237288,2
2020-04-15,270,107,166,147,126,22,33,5,25,838,484.743311641359,0.030750307503075,0.923728813559322,NA,NA,64.8571428571429,0.801587301587302,2.57142857142857
2020-04-16,288,121,189,170,130,23,38,5,83,921,532.754880694143,0.0990453460620525,0.964285714285714,NA,NA,70.7142857142857,0.806569343065693,3
2020-04-17,306,147,199,203,152,35,41,3,121,1042,602.747650036153,0.131378935939197,1.02189781021898,NA,NA,79.1428571428571,0.747634069400631,3
2020-04-18,316,168,203,235,167,38,44,3,85,1127,651.916124367317,0.081573896353167,0.794952681388013,NA,NA,81.2857142857143,0.740061162079511,3.14285714285714
2020-04-19,321,187,206,261,182,40,44,0,70,1197,692.407809110629,0.062111801242236,0.834862385321101,NA,NA,85.7142857142857,0.591511936339522,3.14285714285714
2020-04-21,332,233,217,306,193,40,45,1,124,1321,764.13593637021,0.10359231411863,0.652519893899204,NA,NA,89,0.357298474945534,3
2020-04-22,328,240,214,244,136,44,48,3,-115,1206,697.613882863341,-0.0870552611657835,-0.143790849673203,NA,NA,56.1428571428571,-0.134361233480176,2.85714285714286
2020-04-23,342,260,222,270,144,44,49,1,76,1282,741.576283441793,0.0630182421227197,-0.0220264317180617,NA,NA,63.4285714285714,-0.103030303030303,2.28571428571429
2020-04-24,350,287,229,296,154,44,52,3,78,1360,786.695589298626,0.0608424336973479,-0.113131313131313,NA,NA,62.7142857142857,-0.207581227436823,2
2020-04-25,386,342,238,351,173,50,58,6,180,1540,890.817064352856,0.132352941176471,-0.101083032490975,NA,NA,71.1428571428571,-0.124780316344464,2.42857142857143
2020-04-26,395,362,242,398,188,52,59,1,97,1637,946.926970354302,0.062987012987013,-0.103690685413005,NA,NA,72.8571428571429,-0.15,2.14285714285714
2020-04-27,405,391,243,427,198,52,59,0,79,1716,992.624728850325,0.0482590103848503,-0.135,NA,NA,74.1428571428571,-0.1669341894061,2.14285714285714
2020-04-28,426,411,250,431,199,52,59,0,53,1769,1023.2827187274,0.0308857808857809,-0.280898876404494,NA,NA,64,0.139949109414758,2
2020-04-29,442,432,264,469,209,57,60,1,104,1873,1083.44179320318,0.0587902769926512,0.697201017811705,NA,NA,95.2857142857143,0.502252252252252,1.71428571428571
2020-04-30,468,450,274,504,224,57,62,2,104,1977,1143.60086767896,0.0555258942872397,0.565315315315315,NA,NA,99.2857142857143,0.583143507972665,1.85714285714286
2020-05-01,502,515,283,539,245,57,71,9,164,2141,1238.46710050615,0.0829539706626201,0.779043280182232,NA,NA,111.571428571429,0.568273092369478,2.71428571428571
2020-05-02,513,538,286,617,287,66,73,2,166,2307,1334.49023861171,0.0775338626809902,0.540160642570281,NA,NA,109.571428571429,0.503921568627451,2.14285714285714
2020-05-03,513,538,286,617,287,66,73,0,0,2292,1325.81344902386,-0.00650195058517555,0.313725490196078,NA,NA,95.7142857142857,0.290944123314065,2
2020-05-04,525,560,292,641,290,65,73,0,66,2373,1372.66811279826,0.0353403141361257,0.265895953757225,NA,NA,93.8571428571429,0.466517857142857,2
2020-05-05,556,622,296,705,306,74,79,6,186,2559,1480.26030368764,0.0783817951959545,0.763392857142857,NA,NA,112.857142857143,0.184407796101949,2.85714285714286
2020-05-06,574,656,306,736,308,74,85,6,95,2654,1535.2133044107,0.0371238765142634,0.170914542728636,NA,NA,111.571428571429,0.123741007194245,3.57142857142857
2020-05-07,574,656,306,736,308,74,85,0,0,2654,1535.2133044107,0,-0.0258992805755396,NA,NA,96.7142857142857,-0.133162612035852,3.28571428571429
2020-05-08,591,701,308,762,319,76,88,3,103,2757,1594.79392624729,0.0388093443858327,-0.211267605633803,NA,NA,88,-0.196870925684485,2.42857142857143
2020-05-09,609,739,314,787,344,83,96,8,119,2876,1663.62979031092,0.0431628581791803,-0.258148631029987,NA,NA,81.2857142857143,-0.150746268656716,3.28571428571429
2020-05-10,623,762,316,808,381,89,98,2,103,2979,1723.21041214751,0.0358136300417246,0.00298507462686567,NA,NA,96,0.0228310502283105,3.57142857142857
2020-05-11,623,762,316,808,381,89,98,0,0,2979,1723.21041214751,0,-0.0776255707762557,NA,NA,86.5714285714286,-0.232911392405063,3.57142857142857
2020-05-12,665,825,331,865,427,91,102,4,225,3204,1853.36225596529,0.0755287009063444,-0.183544303797468,NA,NA,92.1428571428571,-0.174135723431498,3.28571428571429
2020-05-13,677,846,331,867,430,91,103,1,38,3242,1875.34345625452,0.0118601747815231,-0.247119078104994,NA,NA,84,-0.131462333825702,2.57142857142857
2020-05-14,697,889,335,912,467,92,119,16,150,3392,1962.11135213304,0.0462677359654534,0.0901033973412112,NA,NA,105.428571428571,0.198051948051948,4.85714285714286
2020-05-15,757,948,353,928,554,92,127,8,240,3632,2100.93998553868,0.0707547169811321,0.420454545454545,NA,NA,125,0.537785588752197,5.57142857142857
2020-05-16,NA,NA,NA,NA,NA,NA,127,0,108,3740,2163.41287057122,0.0297356828193833,0.518453427065026,NA,NA,123.428571428571,0.285714285714286,4.42857142857143
2020-05-17,NA,NA,NA,NA,NA,NA,140,13,172,3912,2262.90672451193,0.0459893048128342,0.388392857142857,NA,NA,133.285714285714,0.53960396039604,6
2020-05-19,NA,NA,NA,NA,NA,NA,142,2,105,4017,2323.6442516269,0.026840490797546,0.712871287128713,NA,NA,148.285714285714,0.609302325581395,6.28571428571429
2020-05-20,NA,NA,NA,NA,NA,NA,144,2,136,4153,2402.31381055676,0.0338561115260144,0.471317829457364,NA,NA,135.571428571429,0.613945578231293,6
2020-05-21,NA,NA,NA,NA,NA,NA,146,2,100,4253,2460.15907447578,0.0240789790512882,0.719387755102041,NA,NA,144.428571428571,0.369918699186992,6.14285714285714
2020-05-22,NA,NA,NA,NA,NA,NA,147,1,181,4434,2564.8590021692,0.0425581942158476,0.411924119241192,NA,NA,148.857142857143,0.190857142857143,4
2020-05-25,NA,NA,NA,NA,NA,NA,153,6,199,4633,2679.97107736804,0.0448804691023906,0.144,NA,NA,143,0.158564814814815,3.71428571428571
2020-05-26,NA,NA,NA,NA,NA,NA,156,3,56,4689,2712.36442516269,0.0120872005180229,0.0983796296296296,NA,NA,135.571428571429,0.017148981779207,4.14285714285714
2020-05-27,NA,NA,NA,NA,NA,NA,157,1,105,4794,2773.10195227766,0.0223928342930262,-0.0546623794212219,NA,NA,126,-0.15028901734104,2.42857142857143
2020-05-28,NA,NA,NA,NA,NA,NA,158,1,48,4842,2800.86767895879,0.0100125156445557,-0.205202312138728,NA,NA,117.857142857143,-0.130663856691254,2.28571428571429
2020-05-29,NA,NA,NA,NA,NA,NA,159,1,102,4944,2859.86984815618,0.0210656753407683,-0.166491043203372,NA,NA,113,-0.217606330365974,2.14285714285714
2020-05-30,NA,NA,NA,NA,NA,NA,167,8,100,5044,2917.7151120752,0.0202265372168285,-0.217606330365974,NA,NA,113,-0.240882917466411,3
2020-05-31,NA,NA,NA,NA,NA,NA,241,74,206,5250,3036.87635574837,0.0408406026962728,-0.216890595009597,NA,NA,116.571428571429,-0.184815184815185,13.4285714285714
2020-06-01,NA,NA,NA,NA,NA,NA,241,0,67,5317,3075.63268257411,0.0127619047619048,-0.316683316683317,NA,NA,97.7142857142857,-0.279241306638567,12.5714285714286
2020-06-02,NA,NA,NA,NA,NA,NA,243,2,131,5448,3151.40997830803,0.0246379537333083,-0.200210748155954,NA,NA,108.428571428571,-0.139455782312925,12.4285714285714
2020-06-03,NA,NA,NA,NA,NA,NA,252,9,85,5533,3200.57845263919,0.0156020558002937,-0.162131519274376,NA,NA,105.571428571429,-0.104242424242424,13.5714285714286
2020-06-04,NA,NA,NA,NA,NA,NA,259,7,128,5661,3274.62039045553,0.0231339237303452,-0.00727272727272727,NA,NA,117,0.0353982300884956,14.4285714285714
2020-06-05,NA,NA,NA,NA,NA,NA,264,5,64,5725,3311.6413593637,0.011305423070129,-0.0126422250316056,NA,NA,111.571428571429,-0.0126422250316056,15
2020-06-06,NA,NA,NA,NA,NA,NA,269,5,83,5808,3359.65292841649,0.0144978165938865,-0.034134007585335,NA,NA,109.142857142857,-0.0637254901960785,14.5714285714286
2020-06-07,NA,NA,NA,NA,NA,NA,274,5,110,5918,3423.2827187274,0.0189393939393939,-0.181372549019608,NA,NA,95.4285714285714,-0.023391812865497,4.71428571428571
2020-06-08,NA,NA,NA,NA,NA,NA,277,3,102,6020,3482.2848879248,0.0172355525515377,0.0277777777777778,NA,NA,100.428571428571,-0.0737812911725955,5.14285714285714
2020-06-09,NA,NA,NA,NA,NA,NA,277,0,90,6110,3534.34562545192,0.0149501661129568,-0.127799736495389,NA,NA,94.5714285714286,-0.104194857916103,4.85714285714286
2020-06-10,NA,NA,NA,NA,NA,NA,285,8,40,6150,3557.48373101952,0.00654664484451719,-0.165087956698241,NA,NA,88.1428571428571,-0.246642246642247,4.71428571428571
2020-06-11,NA,NA,NA,NA,NA,NA,292,7,125,6275,3629.79031091829,0.0203252032520325,-0.25030525030525,2997,NA,87.7142857142857,-0.213828425096031,4.71428571428571
2020-06-12,NA,NA,NA,NA,NA,NA,298,6,103,6378,3689.37093275488,0.0164143426294821,-0.163892445582586,3063,66,93.2857142857143,-0.145287958115183,4.85714285714286
2020-06-13,NA,NA,NA,NA,NA,NA,303,5,92,6470,3742.58857556038,0.0144245845092505,-0.133507853403141,3094,31,94.5714285714286,-0.00898203592814376,4.85714285714286
2020-06-14,NA,NA,NA,NA,NA,NA,308,5,84,6554,3791.17859725235,0.0129829984544049,-0.0479041916167665,3131,37,90.8571428571429,-0.0953058321479374,4.85714285714286
2020-06-15,NA,NA,NA,NA,NA,NA,311,3,57,6611,3824.15039768619,0.00869697894415624,-0.159317211948791,3158,27,84.4285714285714,-0.107250755287009,4.85714285714286
2020-06-16,NA,NA,NA,NA,NA,NA,311,0,22,6633,3836.87635574837,0.00332778702163062,-0.209969788519637,3207,49,74.7142857142857,-0.152350081037277,4.85714285714286
2020-06-17,NA,NA,NA,NA,NA,NA,319,8,39,6672,3859.43600867679,0.00587969244685663,-0.153970826580227,3277,70,74.5714285714286,-0.149837133550489,4.85714285714286
2020-06-18,NA,NA,NA,NA,NA,NA,322,3,75,6747,3902.81995661605,0.0112410071942446,-0.231270358306189,3300,23,67.4285714285714,-0.27718223583461,4.28571428571429
2020-06-19,NA,NA,NA,NA,NA,NA,324,2,85,6832,3951.98843094722,0.0125981917889432,-0.304747320061256,3414,114,64.8571428571429,-0.314199395770393,3.71428571428571
2020-06-20,NA,NA,NA,NA,NA,NA,330,6,62,6894,3987.85249457701,0.00907494145199063,-0.359516616314199,3462,48,60.5714285714286,-0.333333333333333,3.85714285714286
2020-06-21,NA,NA,NA,NA,NA,NA,334,4,69,6963,4027.76572668113,0.0100087032201915,-0.356918238993711,3470,8,58.4285714285714,-0.307952622673435,3.71428571428571
2020-06-22,NA,NA,NA,NA,NA,NA,335,1,27,6990,4043.38394793926,0.003877638948729,-0.358714043993232,3603,133,54.1428571428571,-0.275334608030593,3.42857142857143
2020-06-23,NA,NA,NA,NA,NA,NA,335,0,55,7045,4075.19884309472,0.00786838340486409,-0.212237093690249,3716,113,58.8571428571429,-0.210727969348659,3.42857142857143
2020-06-24,NA,NA,NA,NA,NA,NA,336,1,43,7088,4100.0723065799,0.00610361958836054,-0.203065134099617,3754,38,59.4285714285714,-0.11864406779661,2.42857142857143
2020-06-25,NA,NA,NA,NA,NA,NA,347,11,69,7157,4139.98553868402,0.00973476297968397,-0.13135593220339,3802,48,58.5714285714286,-0.0969162995594715,3.57142857142857
2020-06-26,NA,NA,NA,NA,NA,NA,348,1,121,7278,4209.97830802603,0.0169065250803409,-0.0176211453744493,3859,57,63.7142857142857,0.0518867924528302,3.42857142857143
2020-06-27,NA,NA,NA,NA,NA,NA,350,2,42,7320,4234.27331887202,0.00577081615828524,0.00471698113207547,5059,1200,60.8571428571429,0.041564792176039,2.85714285714286
2020-06-28,NA,NA,NA,NA,NA,NA,362,12,94,7414,4288.64786695589,0.0128415300546448,0.102689486552567,5068,9,64.4285714285714,0.189973614775726,4
2020-06-29,NA,NA,NA,NA,NA,NA,363,1,55,7469,4320.46276211135,0.00741839762611276,0.263852242744063,5082,14,68.4285714285714,0.162621359223301,4
2020-06-30,NA,NA,NA,NA,NA,NA,363,0,63,7532,4356.90527838033,0.0084348641049672,0.182038834951456,5095,13,69.5714285714286,0.170673076923077,4
2020-07-01,NA,NA,NA,NA,NA,NA,364,1,17,7549,4366.73897324657,0.00225703664365374,0.108173076923077,5218,123,65.8571428571429,0.124390243902439,4
2020-07-02,NA,NA,NA,NA,NA,NA,369,5,64,7613,4403.75994215474,0.0084779440985561,0.11219512195122,5455,237,65.1428571428571,0.022421524663677,3.14285714285714
2020-07-03,NA,NA,NA,NA,NA,NA,371,2,56,7669,4436.15328994939,0.00735583869696572,-0.123318385650224,5480,25,55.8571428571429,-0.0821596244131455,3.28571428571429
2020-07-04,NA,NA,NA,NA,NA,NA,375,4,64,7733,4473.17425885756,0.00834528621723823,-0.0305164319248826,5527,47,59,-0.0842572062084258,3.57142857142857
2020-07-05,NA,NA,NA,NA,NA,NA,377,2,71,7804,4514.24439624006,0.00918143023406181,-0.135254988913525,5527,0,55.7142857142857,-0.18580375782881,2.14285714285714
2020-07-06,NA,NA,NA,NA,NA,NA,378,1,36,7840,4535.0686912509,0.00461301896463352,-0.225469728601253,5581,54,53,-0.238193018480493,2.14285714285714
2020-07-07,NA,NA,NA,NA,NA,NA,378,0,74,7914,4577.87418655098,0.00943877551020408,-0.215605749486653,5604,23,54.5714285714286,-0.171366594360087,2.14285714285714
2020-07-08,NA,NA,NA,NA,NA,NA,379,1,27,7941,4593.49240780911,0.00341167551175133,-0.149674620390456,5650,46,56,-0.140350877192982,2.14285714285714
2020-07-09,NA,NA,NA,NA,NA,NA,382,3,40,7981,4616.63051337672,0.0050371489736809,-0.192982456140351,5693,43,52.5714285714286,-0.0588235294117647,1.85714285714286
2020-07-10,NA,NA,NA,NA,NA,NA,386,4,61,8042,4651.91612436732,0.007643152487157,-0.0460358056265985,5731,38,53.2857142857143,-0.0968523002421308,2.14285714285714
2020-07-11,NA,NA,NA,NA,NA,NA,396,10,56,8098,4684.30947216197,0.00696344192986819,-0.116222760290557,5781,50,52.1428571428571,-0.0641025641025641,3
2020-07-12,NA,NA,NA,NA,NA,NA,396,0,44,8142,4709.76138828633,0.00543344035564337,-0.133333333333333,NA,-5781,48.2857142857143,-0.0889487870619946,2.71428571428571
2020-07-13,NA,NA,NA,NA,NA,NA,401,5,45,8187,4735.79175704989,0.00552689756816507,-0.0646900269541779,5856,5856,49.5714285714286,-0.0916230366492147,3.28571428571429
2020-07-14,NA,NA,NA,NA,NA,NA,401,0,56,8243,4768.18510484454,0.0068401123732747,-0.138743455497382,5866,10,47,-0.160714285714286,3.28571428571429
2020-07-15,NA,NA,NA,NA,NA,NA,401,0,47,8290,4795.37237888648,0.00570180759432246,-0.10969387755102,6163,297,49.8571428571429,-0.0516304347826087,3.14285714285714
2020-07-16,NA,NA,NA,NA,NA,NA,405,4,80,8370,4841.64859002169,0.00965018094089264,0.0570652173913043,6184,21,55.5714285714286,0.0428954423592493,3.28571428571429
2020-07-17,NA,NA,NA,NA,NA,NA,407,2,116,8486,4908.74909616775,0.0138590203106332,0.190348525469169,6213,29,63.4285714285714,0.216438356164384,3
2020-07-18,NA,NA,NA,NA,NA,NA,412,5,50,8536,4937.67172812726,0.00589205750648126,0.2,6240,27,62.5714285714286,0.29585798816568,2.28571428571429
2020-07-19,NA,NA,NA,NA,NA,NA,415,3,32,8568,4956.18221258135,0.00374882849109653,0.260355029585799,6345,105,60.8571428571429,0.227665706051873,2.71428571428571
2020-07-20,NA,NA,NA,NA,NA,NA,422,7,25,8593,4970.6435285611,0.00291783380018674,0.170028818443804,6360,15,58,0.234042553191489,3
2020-07-21,NA,NA,NA,NA,NA,NA,422,0,24,8617,4984.52639190166,0.00279297102292564,0.13677811550152,6369,9,53.4285714285714,0.0716332378223497,3
2020-07-22,NA,NA,NA,NA,NA,NA,425,3,22,8639,4997.25234996385,0.00255309272368574,0,6437,68,49.8571428571429,-0.102827763496144,3.42857142857143
2020-07-23,NA,NA,NA,NA,NA,NA,431,6,45,8684,5023.2827187274,0.00520893621946985,-0.19280205655527,6456,19,44.8571428571429,-0.292792792792793,3.71428571428571
2020-07-24,NA,NA,NA,NA,NA,NA,432,1,50,8734,5052.20535068691,0.00575771533855366,-0.441441441441441,6481,25,35.4285714285714,-0.4337899543379,3.57142857142857
2020-07-25,NA,NA,NA,NA,NA,NA,434,2,34,8768,5071.87274041938,0.00389283260819785,-0.470319634703196,6503,22,33.1428571428571,-0.455399061032864,3.14285714285714
2020-07-26,NA,NA,NA,NA,NA,NA,434,0,69,8837,5111.7859725235,0.00786952554744526,-0.368544600938967,6525,22,38.4285714285714,-0.33743842364532,2.71428571428571
2020-07-27,NA,NA,NA,NA,NA,NA,439,5,54,8891,5143.02241503977,0.00611067104220889,-0.266009852216749,6547,22,42.5714285714286,-0.203208556149733,2.42857142857143
2020-07-28,NA,NA,NA,NA,NA,NA,441,2,21,8912,5155.16992046276,0.00236193903947812,-0.211229946524064,6554,7,42.1428571428571,-0.154727793696275,2.71428571428571
2020-07-29,NA,NA,NA,NA,NA,NA,446,5,15,8927,5163.84671005062,0.00168312387791741,-0.174785100286533,6585,31,41.1428571428571,-0.0828025477707005,3
2020-07-30,NA,NA,NA,NA,NA,NA,453,7,41,8968,5187.56326825741,0.00459280833426683,-0.0955414012738854,6622,37,40.5714285714286,0.145161290322581,3.14285714285714
2020-07-31,NA,NA,NA,NA,NA,NA,454,1,51,9019,5217.06435285611,0.00568688670829616,0.149193548387097,6627,5,40.7142857142857,0.228448275862069,3.14285714285714
2020-08-01,NA,NA,NA,NA,NA,NA,456,2,36,9055,5237.88864786696,0.00399157334516022,0.237068965517241,6677,50,41,0.0669144981412639,3.14285714285714
2020-08-02,NA,NA,NA,NA,NA,NA,460,4,13,9068,5245.40853217643,0.00143567090005522,-0.141263940520446,6697,20,33,-0.224832214765101,3.71428571428571
2020-08-03,NA,NA,NA,NA,NA,NA,461,1,35,9103,5265.65437454808,0.00385972651080723,-0.288590604026846,6736,39,30.2857142857143,-0.28135593220339,3.14285714285714
2020-08-04,NA,NA,NA,NA,NA,NA,462,1,36,9139,5286.47866955893,0.00395474019553993,-0.230508474576271,6743,7,32.4285714285714,-0.211805555555556,3
2020-08-05,NA,NA,NA,NA,NA,NA,463,1,17,9156,5296.31236442516,0.0018601597548966,-0.204861111111111,6747,4,32.7142857142857,-0.193661971830986,2.42857142857143
2020-08-06,NA,NA,NA,NA,NA,NA,467,4,39,9195,5318.87201735358,0.00425950196592398,-0.200704225352113,6766,19,32.4285714285714,-0.203508771929825,2
2020-08-07,NA,NA,NA,NA,NA,NA,468,1,28,9223,5335.0686912509,0.00304513322457858,-0.284210526315789,6775,9,29.1428571428571,-0.289198606271777,2
2020-08-08,NA,NA,NA,NA,NA,NA,468,0,34,9257,5354.73608098337,0.00368643608370378,-0.29616724738676,6810,35,28.8571428571429,-0.125541125541126,1.71428571428571
2020-08-09,NA,NA,NA,NA,NA,NA,470,2,36,9293,5375.56037599422,0.00388894890353246,-0.025974025974026,6810,0,32.1428571428571,0.0613207547169813,1.42857142857143
2020-08-10,NA,NA,NA,NA,NA,NA,472,2,15,9308,5384.23716558207,0.00161411815344883,-0.0330188679245283,6859,49,29.2857142857143,-0.0969162995594715,1.57142857142857
2020-08-11,NA,NA,NA,NA,NA,NA,473,1,7,9315,5388.2863340564,0.000752041254834551,-0.224669603524229,6878,19,25.1428571428571,-0.231441048034935,1.57142857142857
2020-08-12,NA,NA,NA,NA,NA,NA,473,0,19,9334,5399.27693420101,0.00203972088030059,-0.222707423580786,6893,15,25.4285714285714,-0.215859030837005,1.42857142857143
2020-08-13,NA,NA,NA,NA,NA,NA,477,4,22,9356,5412.0028922632,0.0023569745018213,-0.290748898678414,6920,27,23,-0.21078431372549,1.42857142857143
2020-08-14,NA,NA,NA,NA,NA,NA,478,1,38,9394,5433.98409255242,0.00406156477126977,-0.161764705882353,6942,22,24.4285714285714,-0.153465346534654,1.42857142857143
2020-08-15,NA,NA,NA,NA,NA,NA,478,0,18,9412,5444.39624005784,0.00191611667021503,-0.232673267326733,6948,6,22.1428571428571,-0.311111111111111,1.42857142857143
2020-08-16,NA,NA,NA,NA,NA,NA,478,0,11,9423,5450.75921908894,0.00116872078198045,-0.422222222222222,6970,22,18.5714285714286,-0.365853658536585,1.14285714285714
2020-08-17,NA,NA,NA,NA,NA,NA,480,2,24,9447,5464.6420824295,0.00254695956701687,-0.321951219512195,6970,0,19.8571428571429,-0.210227272727273,1.14285714285714
2020-08-18,NA,NA,NA,NA,NA,NA,480,0,22,9469,5477.36804049168,0.00232878162379591,-0.125,6978,8,22,-0.134831460674157,1
2020-08-19,NA,NA,NA,NA,NA,NA,484,4,17,9486,5487.20173535792,0.00179533213644524,-0.146067415730337,6987,9,21.7142857142857,-0.0559006211180124,1.57142857142857
2020-08-20,NA,NA,NA,NA,NA,NA,484,0,14,9500,5495.30007230658,0.00147585916086865,-0.105590062111801,6989,2,20.5714285714286,-0.157894736842105,1
2020-08-21,NA,NA,NA,NA,NA,NA,487,3,19,9519,5506.29067245119,0.002,-0.269005847953216,6996,7,17.8571428571429,-0.193548387096774,1.28571428571429
2020-08-22,NA,NA,NA,NA,NA,NA,489,2,12,9531,5513.23210412148,0.00126063662149385,-0.232258064516129,7007,11,17,-0.0846153846153847,1.57142857142857
2020-08-23,NA,NA,NA,NA,NA,NA,493,4,14,9545,5521.33044107014,0.00146889098730459,-0.0615384615384615,7060,53,17.4285714285714,-0.122302158273381,2.14285714285714
2020-08-24,NA,NA,NA,NA,NA,NA,493,0,12,9557,5528.27187274042,0.00125720272393924,-0.20863309352518,7061,1,15.7142857142857,-0.285714285714286,1.85714285714286
2020-08-25,NA,NA,NA,NA,NA,NA,494,1,10,9567,5534.05639913232,0.00104635345819818,-0.363636363636364,7063,2,14,-0.355263157894737,2
2020-08-26,NA,NA,NA,NA,NA,NA,494,0,6,9573,5537.52711496746,0.000627155848228285,-0.427631578947368,7347,284,12.4285714285714,-0.395833333333333,1.42857142857143
2020-08-27,NA,NA,NA,NA,NA,NA,498,4,24,9597,5551.40997830803,0.00250705108116578,-0.326388888888889,7018,-329,13.8571428571429,-0.224,2
2020-08-28,NA,NA,NA,NA,NA,NA,499,1,4,9601,5553.72378886479,0.000416796915702824,-0.344,7027,9,11.7142857142857,-0.310924369747899,1.71428571428571
2020-08-29,NA,NA,NA,NA,NA,NA,500,1,179,9780,5657.26681127983,0.0186438912613269,1.09243697478992,7032,5,35.5714285714286,1.04098360655738,1.57142857142857
2020-08-30,NA,NA,NA,NA,NA,NA,501,1,9,9789,5662.47288503254,0.000920245398773006,1,7054,22,34.8571428571429,1.21818181818182,1.14285714285714
2020-08-31,NA,NA,NA,NA,NA,NA,502,1,11,9800,5668.83586406363,0.0011237102870569,1.20909090909091,7057,3,34.7142857142857,1.47959183673469,1.28571428571429
2020-09-01,NA,NA,NA,NA,NA,NA,503,1,20,9820,5680.40491684743,0.00204081632653061,1.58163265306122,7078,21,36.1428571428571,1.90804597701149,1.28571428571429
2020-09-02,NA,NA,NA,NA,NA,NA,503,0,10,9830,5686.18944323933,0.0010183299389002,1.95402298850575,7102,24,36.7142857142857,1.64948453608247,1.28571428571429
2020-09-03,NA,NA,NA,NA,NA,NA,504,1,17,9847,5696.02313810557,0.0017293997965412,1.57731958762887,7108,6,35.7142857142857,2.04878048780488,0.857142857142857
