pcr_tests,pcr_pos_tests,pcr_positivity,date,ser_tests,ser_pos_tests,ser_positivity
,,,2020-10-04 00:00:00,7743,367,0.0473976494898618
,,,2020-10-04 00:00:00,605,60,0.0991735537190083
,,,2020-10-03 00:00:00,10860,467,0.0430018416206262
,,,2020-10-03 00:00:00,1411,148,0.1048901488306166
,,,2020-10-02 00:00:00,20312,707,0.0348070106341079
,,,2020-10-02 00:00:00,1894,209,0.1103484688489968
,,,2020-10-01 00:00:00,20624,663,0.0321470131885182
,,,2020-10-01 00:00:00,1671,232,0.1388390185517654
,,,2020-09-30 00:00:00,23335,815,0.0349260767088065
,,,2020-09-30 00:00:00,1647,199,0.1208257437765635
,,,2020-09-29 00:00:00,19783,669,0.0338169135116009
,,,2020-09-29 00:00:00,2006,248,0.123629112662014
,,,2020-09-28 00:00:00,19790,721,0.0364325416877211
,,,2020-09-28 00:00:00,1895,200,0.1055408970976253
,,,2020-09-27 00:00:00,6774,286,0.0422202539120165
,,,2020-09-27 00:00:00,641,62,0.0967238689547582
,,,2020-09-26 00:00:00,9145,430,0.0470202296336796
,,,2020-09-26 00:00:00,1015,78,0.0768472906403941
,,,2020-09-25 00:00:00,17258,618,0.0358094796616062
,,,2020-09-25 00:00:00,1924,188,0.0977130977130977
,,,2020-09-24 00:00:00,18417,585,0.0317641309659554
,,,2020-09-24 00:00:00,1772,190,0.1072234762979684
,,,2020-09-23 00:00:00,20690,724,0.0349927501208313
,,,2020-09-23 00:00:00,1676,180,0.1073985680190931
,,,2020-09-22 00:00:00,22876,715,0.0312554642420004
,,,2020-09-22 00:00:00,2063,218,0.1056713523994183
,,,2020-09-21 00:00:00,22052,795,0.0360511518229639
,,,2020-09-21 00:00:00,1651,188,0.113870381586917
,,,2020-09-20 00:00:00,7322,303,0.0413821360284075
,,,2020-09-20 00:00:00,483,36,0.0745341614906832
,,,2020-09-19 00:00:00,8699,390,0.0448327393953328
,,,2020-09-19 00:00:00,631,74,0.1172741679873217
,,,2020-09-18 00:00:00,16631,638,0.0383620948830497
,,,2020-09-18 00:00:00,1802,170,0.0943396226415094
,,,2020-09-17 00:00:00,17310,708,0.0409012131715771
,,,2020-09-17 00:00:00,1098,134,0.122040072859745
,,,2020-09-16 00:00:00,20567,881,0.042835610443915
,,,2020-09-16 00:00:00,1244,154,0.1237942122186495
,,,2020-09-15 00:00:00,19733,820,0.0415547559924999
,,,2020-09-15 00:00:00,1393,146,0.1048097631012204
,,,2020-09-14 00:00:00,19466,878,0.0451042843933011
,,,2020-09-14 00:00:00,1453,132,0.0908465244322092
,,,2020-09-13 00:00:00,5395,198,0.0367006487488415
,,,2020-09-13 00:00:00,493,37,0.0750507099391481
,,,2020-09-12 00:00:00,7365,379,0.051459606245757
,,,2020-09-12 00:00:00,654,46,0.0703363914373089
,,,2020-09-11 00:00:00,15773,576,0.0365181005515755
,,,2020-09-11 00:00:00,1648,147,0.0891990291262136
,,,2020-09-10 00:00:00,15432,617,0.0399818558838777
,,,2020-09-10 00:00:00,1077,120,0.1114206128133705
,,,2020-09-09 00:00:00,18582,654,0.0351953503390378
,,,2020-09-09 00:00:00,1093,140,0.1280878316559927
,,,2020-09-08 00:00:00,19640,734,0.0373727087576375
,,,2020-09-08 00:00:00,1443,175,0.1212751212751213
,,,2020-09-07 00:00:00,4604,173,0.0375760208514335
,,,2020-09-07 00:00:00,496,29,0.0584677419354839
,,,2020-09-06 00:00:00,4364,185,0.0423923006416132
,,,2020-09-06 00:00:00,562,37,0.0658362989323843
,,,2020-09-05 00:00:00,4937,215,0.0435487137938019
,,,2020-09-05 00:00:00,609,46,0.0755336617405583
,,,2020-09-04 00:00:00,16210,535,0.0330043183220234
,,,2020-09-04 00:00:00,1363,175,0.1283932501834189
,,,2020-09-03 00:00:00,16130,614,0.0380657160570366
,,,2020-09-03 00:00:00,1107,161,0.1454381210478772
,,,2020-09-02 00:00:00,17771,768,0.0432164762815824
,,,2020-09-02 00:00:00,1094,150,0.1371115173674589
,,,2020-09-01 00:00:00,20720,772,0.0372586872586873
,,,2020-09-01 00:00:00,1499,216,0.1440960640426951
,,,2020-08-31 00:00:00,20272,832,0.0410418310970797
,,,2020-08-31 00:00:00,1565,193,0.1233226837060703
,,,2020-08-30 00:00:00,4390,184,0.0419134396355353
,,,2020-08-30 00:00:00,452,32,0.0707964601769912
,,,2020-08-29 00:00:00,6379,328,0.051418717667346
,,,2020-08-29 00:00:00,628,56,0.089171974522293
,,,2020-08-28 00:00:00,14196,672,0.0473372781065089
,,,2020-08-28 00:00:00,1767,203,0.1148839841539332
,,,2020-08-27 00:00:00,14796,675,0.0456204379562044
,,,2020-08-27 00:00:00,1416,215,0.1518361581920904
,,,2020-08-26 00:00:00,21144,937,0.0443151721528566
,,,2020-08-26 00:00:00,1374,203,0.1477438136826783
,,,2020-08-25 00:00:00,18015,640,0.035525950596725
,,,2020-08-25 00:00:00,1895,233,0.1229551451187335
,,,2020-08-24 00:00:00,18282,948,0.0518542829012143
,,,2020-08-24 00:00:00,1742,206,0.1182548794489093
,,,2020-08-23 00:00:00,6298,266,0.0422356303588441
,,,2020-08-23 00:00:00,490,39,0.0795918367346939
,,,2020-08-22 00:00:00,7838,432,0.0551161010461853
,,,2020-08-22 00:00:00,642,60,0.0934579439252336
,,,2020-08-21 00:00:00,16145,659,0.0408175905853205
,,,2020-08-21 00:00:00,1907,269,0.1410592553749345
,,,2020-08-20 00:00:00,14753,575,0.0389751237036535
,,,2020-08-20 00:00:00,1751,252,0.143917761279269
,,,2020-08-19 00:00:00,20503,1266,0.061747061405648
,,,2020-08-19 00:00:00,1643,202,0.122945830797322
,,,2020-08-18 00:00:00,18130,760,0.0419194704908991
,,,2020-08-18 00:00:00,2196,281,0.127959927140255
,,,2020-08-17 00:00:00,17908,764,0.0426624972079518
,,,2020-08-17 00:00:00,2081,288,0.138395002402691
,,,2020-08-16 00:00:00,7191,315,0.0438047559449312
,,,2020-08-16 00:00:00,556,55,0.0989208633093525
,,,2020-08-15 00:00:00,9581,600,0.0626239432209581
,,,2020-08-15 00:00:00,643,76,0.1181959564541213
,,,2020-08-14 00:00:00,16627,773,0.0464906477416251
,,,2020-08-14 00:00:00,2135,294,0.1377049180327869
,,,2020-08-13 00:00:00,14275,809,0.0566725043782837
,,,2020-08-13 00:00:00,1911,316,0.1653584510727368
,,,2020-08-12 00:00:00,17685,894,0.0505513146734521
,,,2020-08-12 00:00:00,1939,280,0.1444043321299639
,,,2020-08-11 00:00:00,18089,1038,0.0573829399082315
,,,2020-08-11 00:00:00,2414,356,0.1474730737365369
,,,2020-08-10 00:00:00,18371,1117,0.0608023515323064
,,,2020-08-10 00:00:00,2139,279,0.1304347826086957
,,,2020-08-09 00:00:00,7775,439,0.0564630225080386
,,,2020-08-09 00:00:00,503,47,0.0934393638170974
,,,2020-08-08 00:00:00,9329,654,0.070103976846393
,,,2020-08-08 00:00:00,656,67,0.1021341463414634
,,,2020-08-07 00:00:00,14657,941,0.0642014054717882
,,,2020-08-07 00:00:00,2223,294,0.1322537112010796
,,,2020-08-06 00:00:00,14858,1038,0.069861354152645
,,,2020-08-06 00:00:00,2298,310,0.1348999129677981
,,,2020-08-05 00:00:00,16808,1155,0.068717277486911
,,,2020-08-05 00:00:00,1902,327,0.1719242902208202
,,,2020-08-04 00:00:00,16129,1221,0.0757021514043028
,,,2020-08-04 00:00:00,2298,315,0.1370757180156658
,,,2020-08-03 00:00:00,17723,1490,0.084071545449416
,,,2020-08-03 00:00:00,2349,310,0.1319710515112814
,,,2020-08-02 00:00:00,6723,582,0.0865684962070504
,,,2020-08-02 00:00:00,489,51,0.1042944785276074
,,,2020-08-01 00:00:00,11783,1026,0.0870745989985572
,,,2020-08-01 00:00:00,689,81,0.1175616835994195
,,,2020-07-31 00:00:00,17256,1379,0.0799142327306444
,,,2020-07-31 00:00:00,2435,335,0.1375770020533881
,,,2020-07-30 00:00:00,15895,1417,0.089147530670022
,,,2020-07-30 00:00:00,2517,397,0.1577274533174414
,,,2020-07-29 00:00:00,16742,1402,0.0837414884721061
,,,2020-07-29 00:00:00,2818,383,0.1359119943222144
,,,2020-07-28 00:00:00,17543,1679,0.0957076896767942
,,,2020-07-28 00:00:00,2890,387,0.1339100346020761
,,,2020-07-27 00:00:00,19588,1928,0.0984276087400449
,,,2020-07-27 00:00:00,2785,335,0.1202872531418313
,,,2020-07-26 00:00:00,7704,846,0.1098130841121495
,,,2020-07-26 00:00:00,447,44,0.0984340044742729
,,,2020-07-25 00:00:00,11748,1401,0.1192543411644535
,,,2020-07-25 00:00:00,632,72,0.1139240506329114
,,,2020-07-24 00:00:00,16487,1865,0.1131194274276703
,,,2020-07-24 00:00:00,2804,382,0.1362339514978602
,,,2020-07-23 00:00:00,16404,1868,0.113874664715923
,,,2020-07-23 00:00:00,2401,324,0.1349437734277385
,,,2020-07-22 00:00:00,18849,2131,0.1130563955647515
,,,2020-07-22 00:00:00,2267,295,0.1301279223643582
,,,2020-07-21 00:00:00,19286,2269,0.1176501088872758
,,,2020-07-21 00:00:00,3047,363,0.1191335740072202
,,,2020-07-20 00:00:00,19305,2566,0.1329189329189329
,,,2020-07-20 00:00:00,3027,400,0.1321440370003304
,,,2020-07-19 00:00:00,7381,1020,0.1381926568215689
,,,2020-07-19 00:00:00,474,56,0.1181434599156118
,,,2020-07-18 00:00:00,12870,1758,0.1365967365967366
,,,2020-07-18 00:00:00,665,64,0.0962406015037594
,,,2020-07-17 00:00:00,22324,2886,0.1292779071850923
,,,2020-07-17 00:00:00,2835,363,0.1280423280423281
,,,2020-07-16 00:00:00,21036,2974,0.1413766875831907
,,,2020-07-16 00:00:00,2304,322,0.1397569444444445
,,,2020-07-15 00:00:00,23832,3539,0.1484978180597516
,,,2020-07-15 00:00:00,2317,325,0.1402675873974968
,,,2020-07-14 00:00:00,24505,3870,0.1579269536829219
,,,2020-07-14 00:00:00,2932,352,0.1200545702592087
,,,2020-07-13 00:00:00,22567,3875,0.1717109053042053
,,,2020-07-13 00:00:00,2946,328,0.1113374066530889
,,,2020-07-12 00:00:00,8587,1672,0.1947129381623384
,,,2020-07-12 00:00:00,552,55,0.0996376811594203
,,,2020-07-11 00:00:00,12677,2412,0.1902658357655597
,,,2020-07-11 00:00:00,835,102,0.1221556886227545
,,,2020-07-10 00:00:00,23853,4135,0.1733534565882698
,,,2020-07-10 00:00:00,3024,271,0.0896164021164021
,,,2020-07-09 00:00:00,26037,4488,0.1723700887198986
,,,2020-07-09 00:00:00,2793,250,0.0895094880057286
,,,2020-07-08 00:00:00,25208,4757,0.1887099333544906
,,,2020-07-08 00:00:00,2696,248,0.0919881305637982
,,,2020-07-07 00:00:00,26489,4934,0.1862659972063876
,,,2020-07-07 00:00:00,3333,243,0.0729072907290729
,,,2020-07-06 00:00:00,25761,4996,0.1939365707852956
,,,2020-07-06 00:00:00,2847,209,0.073410607657183
,,,2020-07-05 00:00:00,8566,2036,0.2376838664487509
,,,2020-07-05 00:00:00,477,28,0.0587002096436059
,,,2020-07-04 00:00:00,8183,1780,0.2175241354026641
,,,2020-07-04 00:00:00,608,45,0.0740131578947368
,,,2020-07-03 00:00:00,17692,3453,0.195172959529731
,,,2020-07-03 00:00:00,1010,53,0.0524752475247525
,,,2020-07-02 00:00:00,26917,5041,0.1872794144964149
,,,2020-07-02 00:00:00,3192,259,0.081140350877193
,,,2020-07-01 00:00:00,26739,5243,0.1960806312876323
,,,2020-07-01 00:00:00,3237,224,0.0691998764287921
,,,2020-06-30 00:00:00,27116,5416,0.1997344741112259
,,,2020-06-30 00:00:00,3337,190,0.0569373688942164
,,,2020-06-29 00:00:00,26964,5569,0.2065346387776294
,,,2020-06-29 00:00:00,4109,304,0.0739839376977367
,,,2020-06-28 00:00:00,9649,2216,0.2296611047776972
,,,2020-06-28 00:00:00,584,26,0.0445205479452055
,,,2020-06-27 00:00:00,13876,3188,0.2297492072643413
,,,2020-06-27 00:00:00,932,42,0.0450643776824034
,,,2020-06-26 00:00:00,24041,4702,0.1955825464830914
,,,2020-06-26 00:00:00,4149,240,0.0578452639190166
,,,2020-06-25 00:00:00,23937,4713,0.1968918410828425
,,,2020-06-25 00:00:00,4063,220,0.0541471818853064
,,,2020-06-24 00:00:00,24226,4585,0.1892594732931561
,,,2020-06-24 00:00:00,3894,197,0.0505906522855675
,,,2020-06-23 00:00:00,24362,4281,0.1757244889582136
,,,2020-06-23 00:00:00,4129,242,0.0586098328893195
,,,2020-06-22 00:00:00,22706,4272,0.188144102880296
,,,2020-06-22 00:00:00,3382,138,0.0408042578356002
,,,2020-06-21 00:00:00,7751,1825,0.2354534898722746
,,,2020-06-21 00:00:00,712,34,0.047752808988764
,,,2020-06-20 00:00:00,13324,2720,0.204142900030021
,,,2020-06-20 00:00:00,925,37,0.04
,,,2020-06-19 00:00:00,22788,3708,0.1627172195892575
,,,2020-06-19 00:00:00,3937,136,0.0345440690881382
,,,2020-06-18 00:00:00,21068,3494,0.1658439339282324
,,,2020-06-18 00:00:00,3520,114,0.0323863636363636
,,,2020-06-17 00:00:00,18149,3356,0.1849137693536834
,,,2020-06-17 00:00:00,3099,125,0.0403355921264924
,,,2020-06-16 00:00:00,18291,2975,0.1626482969766552
,,,2020-06-16 00:00:00,3999,125,0.0312578144536134
,,,2020-06-15 00:00:00,17992,2912,0.161849710982659
,,,2020-06-15 00:00:00,3199,109,0.0340731478587059
,,,2020-06-14 00:00:00,6388,1086,0.170006261740764
,,,2020-06-14 00:00:00,675,15,0.0222222222222222
,,,2020-06-13 00:00:00,9499,1594,0.1678071375934309
,,,2020-06-13 00:00:00,920,25,0.0271739130434783
,,,2020-06-12 00:00:00,16682,2259,0.1354154178156097
,,,2020-06-12 00:00:00,3463,130,0.0375397054576956
,,,2020-06-11 00:00:00,15382,2051,0.1333376674034586
,,,2020-06-11 00:00:00,3742,117,0.0312667022982362
,,,2020-06-10 00:00:00,15347,1974,0.1286244868703981
,,,2020-06-10 00:00:00,3682,108,0.0293318848451928
,,,2020-06-09 00:00:00,15357,1974,0.1285407306114476
,,,2020-06-09 00:00:00,5635,201,0.0356699201419698
,,,2020-06-08 00:00:00,14585,1876,0.1286252999657182
,,,2020-06-08 00:00:00,4010,177,0.044139650872818
,,,2020-06-07 00:00:00,4821,726,0.1505911636589919
,,,2020-06-07 00:00:00,654,17,0.0259938837920489
,,,2020-06-06 00:00:00,6392,864,0.1351689612015019
,,,2020-06-06 00:00:00,1088,60,0.0551470588235294
,,,2020-06-05 00:00:00,13982,1382,0.0988413674724646
,,,2020-06-05 00:00:00,3767,126,0.0334483674011149
,,,2020-06-04 00:00:00,12310,1292,0.1049553208773355
,,,2020-06-04 00:00:00,3639,189,0.0519373454245672
,,,2020-06-03 00:00:00,11159,1307,0.1171251904292499
,,,2020-06-03 00:00:00,3577,115,0.0321498462398658
,,,2020-06-02 00:00:00,11238,1282,0.1140772379426944
,,,2020-06-02 00:00:00,4167,116,0.0278377729781617
,,,2020-06-01 00:00:00,11142,1163,0.1043798240890325
,,,2020-06-01 00:00:00,4534,134,0.0295544772827525
,,,2020-05-31 00:00:00,3486,373,0.1069994262765347
,,,2020-05-31 00:00:00,764,11,0.0143979057591623
,,,2020-05-30 00:00:00,9777,774,0.079165388155876
,,,2020-05-30 00:00:00,1896,48,0.0253164556962025
,,,2020-05-29 00:00:00,11255,911,0.0809418036428254
,,,2020-05-29 00:00:00,4085,142,0.0347613219094247
,,,2020-05-28 00:00:00,9427,816,0.0865598811923199
,,,2020-05-28 00:00:00,4060,129,0.0317733990147783
,,,2020-05-27 00:00:00,8504,855,0.1005409219190969
,,,2020-05-27 00:00:00,4256,141,0.0331296992481203
,,,2020-05-26 00:00:00,9335,779,0.0834493840385645
,,,2020-05-26 00:00:00,4394,98,0.0223031406463359
,,,2020-05-25 00:00:00,3185,282,0.0885400313971743
,,,2020-05-25 00:00:00,576,12,0.0208333333333333
,,,2020-05-24 00:00:00,3403,293,0.0861004995592125
,,,2020-05-24 00:00:00,683,12,0.0175695461200586
,,,2020-05-23 00:00:00,6502,373,0.0573669640110735
,,,2020-05-23 00:00:00,2271,48,0.0211360634081902
,,,2020-05-22 00:00:00,8410,497,0.0590963139120095
,,,2020-05-22 00:00:00,4469,111,0.024837771313493
,,,2020-05-21 00:00:00,7847,525,0.0669045495093666
,,,2020-05-21 00:00:00,4783,95,0.0198620112899854
,,,2020-05-20 00:00:00,6983,480,0.0687383645997422
,,,2020-05-20 00:00:00,4958,125,0.0252117789431222
,,,2020-05-19 00:00:00,8100,425,0.0524691358024691
,,,2020-05-19 00:00:00,5025,128,0.0254726368159204
,,,2020-05-18 00:00:00,9190,579,0.0630032644178455
,,,2020-05-18 00:00:00,5178,143,0.0276168404789494
,,,2020-05-17 00:00:00,3326,149,0.044798556825015
,,,2020-05-17 00:00:00,1341,16,0.0119313944817301
,,,2020-05-16 00:00:00,12469,512,0.0410618333466998
,,,2020-05-16 00:00:00,1791,38,0.0212171970965941
,,,2020-05-15 00:00:00,9953,545,0.0547573595900733
,,,2020-05-15 00:00:00,5005,145,0.028971028971029
,,,2020-05-14 00:00:00,7343,457,0.0622361432656952
,,,2020-05-14 00:00:00,4424,145,0.0327757685352622
,,,2020-05-13 00:00:00,7526,406,0.0539463194259899
,,,2020-05-13 00:00:00,4274,137,0.0320542817033224
,,,2020-05-12 00:00:00,8168,466,0.0570519098922625
,,,2020-05-12 00:00:00,4482,127,0.0283355644801428
,,,2020-05-11 00:00:00,8253,489,0.059251181388586
,,,2020-05-11 00:00:00,4784,143,0.0298913043478261
,,,2020-05-10 00:00:00,2159,151,0.0699397869383974
,,,2020-05-10 00:00:00,469,11,0.023454157782516
,,,2020-05-09 00:00:00,11000,433,0.0393636363636364
,,,2020-05-09 00:00:00,1035,30,0.0289855072463768
,,,2020-05-08 00:00:00,7125,355,0.0498245614035088
,,,2020-05-08 00:00:00,5536,136,0.0245664739884393
,,,2020-05-07 00:00:00,7159,484,0.0676072077105741
,,,2020-05-07 00:00:00,4941,142,0.0287391216352965
,,,2020-05-06 00:00:00,5779,409,0.070773490223222
,,,2020-05-06 00:00:00,4955,132,0.0266397578203835
,,,2020-05-05 00:00:00,5858,412,0.0703311710481393
,,,2020-05-05 00:00:00,4890,160,0.032719836400818
,,,2020-05-04 00:00:00,5746,441,0.0767490428123912
,,,2020-05-04 00:00:00,4863,134,0.0275550071972034
,,,2020-05-03 00:00:00,1636,150,0.0916870415647922
,,,2020-05-03 00:00:00,404,20,0.0495049504950495
,,,2020-05-02 00:00:00,6582,296,0.0449711333941051
,,,2020-05-02 00:00:00,535,13,0.0242990654205607
,,,2020-05-01 00:00:00,5148,342,0.0664335664335664
,,,2020-05-01 00:00:00,4181,178,0.0425735469983258
,,,2020-04-30 00:00:00,4118,346,0.0840213695968917
,,,2020-04-30 00:00:00,3519,104,0.0295538505257175
,,,2020-04-29 00:00:00,3850,337,0.0875324675324675
,,,2020-04-29 00:00:00,3270,103,0.0314984709480122
,,,2020-04-28 00:00:00,4068,347,0.0852999016715831
,,,2020-04-28 00:00:00,2324,71,0.0305507745266781
,,,2020-04-27 00:00:00,3539,415,0.1172647640576434
,,,2020-04-27 00:00:00,1490,54,0.036241610738255
,,,2020-04-26 00:00:00,893,115,0.1287793952967525
,,,2020-04-26 00:00:00,7,2,0.2857142857142857
,,,2020-04-25 00:00:00,1174,142,0.120954003407155
,,,2020-04-25 00:00:00,22,1,0.0454545454545455
,,,2020-04-24 00:00:00,3010,316,0.1049833887043189
,,,2020-04-24 00:00:00,161,2,0.0124223602484472
,,,2020-04-23 00:00:00,2625,196,0.0746666666666667
,,,2020-04-23 00:00:00,67,4,0.0597014925373134
,,,2020-04-22 00:00:00,2534,246,0.0970797158642463
,,,2020-04-22 00:00:00,30,0,0
,,,2020-04-21 00:00:00,2461,266,0.1080861438439659
,,,2020-04-21 00:00:00,18,3,0.1666666666666667
,,,2020-04-20 00:00:00,2750,385,0.14
,,,2020-04-20 00:00:00,32,5,0.15625
,,,2020-04-19 00:00:00,971,144,0.1483007209062822
,,,2020-04-19 00:00:00,3,1,0.3333333333333333
,,,2020-04-18 00:00:00,983,148,0.150559511698881
,,,2020-04-18 00:00:00,4,1,0.25
,,,2020-04-17 00:00:00,2461,242,0.0983340105648111
,,,2020-04-17 00:00:00,15,5,0.3333333333333333
,,,2020-04-16 00:00:00,2342,262,0.111870196413322
,,,2020-04-16 00:00:00,10,3,0.3
,,,2020-04-15 00:00:00,2217,238,0.1073522778529544
,,,2020-04-15 00:00:00,7,4,0.5714285714285714
,,,2020-04-14 00:00:00,2180,258,0.118348623853211
,,,2020-04-14 00:00:00,6,2,0.3333333333333333
,,,2020-04-13 00:00:00,2314,292,0.1261884183232498
,,,2020-04-13 00:00:00,10,3,0.3
,,,2020-04-12 00:00:00,898,110,0.1224944320712695
,,,2020-04-12 00:00:00,2,0,0
,,,2020-04-11 00:00:00,854,101,0.1182669789227166
,,,2020-04-11 00:00:00,1,0,0
,,,2020-04-10 00:00:00,1965,235,0.1195928753180662
,,,2020-04-10 00:00:00,4,0,0
,,,2020-04-09 00:00:00,2107,244,0.1158044613194115
,,,2020-04-09 00:00:00,6,0,0
,,,2020-04-08 00:00:00,1890,239,0.1264550264550265
,,,2020-04-08 00:00:00,2,0,0
,,,2020-04-07 00:00:00,2426,241,0.0993404781533388
,,,2020-04-07 00:00:00,2,1,0.5
,,,2020-04-06 00:00:00,3664,368,0.1004366812227074
,,,2020-04-06 00:00:00,2,2,1
,,,2020-04-05 00:00:00,952,118,0.1239495798319328
,,,2020-04-04 00:00:00,1139,146,0.1281826163301141
,,,2020-04-03 00:00:00,2245,227,0.1011135857461025
,,,2020-04-02 00:00:00,2421,193,0.0797191243287898
,,,2020-04-02 00:00:00,1,0,0
,,,2020-04-01 00:00:00,2385,214,0.089727463312369
,,,2020-03-31 00:00:00,2275,192,0.0843956043956044
,,,2020-03-30 00:00:00,2442,211,0.0864045864045864
,,,2020-03-29 00:00:00,781,100,0.1280409731113957
,,,2020-03-28 00:00:00,1237,121,0.0978172999191593
,,,2020-03-27 00:00:00,2409,157,0.0651722706517227
,,,2020-03-26 00:00:00,2426,186,0.0766694146743611
,,,2020-03-25 00:00:00,2733,177,0.0647639956092206
,,,2020-03-24 00:00:00,2587,157,0.06068805566293
,,,2020-03-23 00:00:00,2550,165,0.0647058823529412
,,,2020-03-22 00:00:00,724,60,0.0828729281767956
,,,2020-03-21 00:00:00,806,59,0.0732009925558313
,,,2020-03-20 00:00:00,1920,125,0.0651041666666667
,,,2020-03-19 00:00:00,1652,73,0.0441888619854722
,,,2020-03-18 00:00:00,1450,67,0.0462068965517241
,,,2020-03-17 00:00:00,1397,85,0.0608446671438797
,,,2020-03-16 00:00:00,1043,47,0.0450623202301055
,,,2020-03-15 00:00:00,303,16,0.0528052805280528
,,,2020-03-15 00:00:00,2,0,0
,,,2020-03-14 00:00:00,261,19,0.0727969348659004
,,,2020-03-13 00:00:00,479,13,0.0271398747390397
,,,2020-03-12 00:00:00,391,11,0.0281329923273657
,,,2020-03-11 00:00:00,138,6,0.0434782608695652
,,,2020-03-10 00:00:00,63,0,0
,,,2020-03-10 00:00:00,2,0,0
,,,2020-03-09 00:00:00,78,6,0.0769230769230769
,,,2020-03-08 00:00:00,17,0,0
,,,2020-03-07 00:00:00,13,0,0
,,,2020-03-06 00:00:00,37,3,0.0810810810810811
,,,2020-03-05 00:00:00,17,2,0.1176470588235294
,,,2020-03-04 00:00:00,30,2,0.0666666666666667
,,,2020-03-03 00:00:00,3,2,0.6666666666666666
,,,2020-03-02 00:00:00,18,12,0.6666666666666666
,,,2020-03-01 00:00:00,15,1,0.0666666666666667
,,,2020-02-29 00:00:00,4,1,0.25
,,,2020-02-28 00:00:00,3,0,0
,,,2020-02-27 00:00:00,10,3,0.3
,,,2020-02-26 00:00:00,5,0,0
,,,2020-02-25 00:00:00,9,1,0.1111111111111111
,,,2020-02-24 00:00:00,2,0,0
,,,2020-02-23 00:00:00,6,1,0.1666666666666667
,,,2020-02-22 00:00:00,3,0,0
,,,2020-02-21 00:00:00,1,0,0
,,,2020-02-17 00:00:00,1,0,0
,,,2020-02-16 00:00:00,1,0,0
,,,2020-02-15 00:00:00,3,0,0
,,,2020-02-13 00:00:00,2,0,0
,,,2020-02-12 00:00:00,1,0,0
,,,2020-02-11 00:00:00,1,0,0
,,,2020-02-09 00:00:00,1,1,1
,,,2020-02-08 00:00:00,5,1,0.2
,,,2020-02-05 00:00:00,1,1,1
,,,2020-02-03 00:00:00,3,1,0.3333333333333333
,,,2020-02-01 00:00:00,1,0,0
