pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,date,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
,,,2020-10-12 00:00:00,13543,598,0.0441556523665362
,,,2020-10-12 00:00:00,1240,122,0.0983870967741936
,,,2020-10-11 00:00:00,5288,308,0.0582450832072617
,,,2020-10-11 00:00:00,610,51,0.0836065573770492
,,,2020-10-10 00:00:00,7018,398,0.0567113137646053
,,,2020-10-10 00:00:00,838,94,0.1121718377088306
,,,2020-10-09 00:00:00,11042,551,0.0499003803658758
,,,2020-10-09 00:00:00,1638,164,0.1001221001221001
,,,2020-10-08 00:00:00,12134,515,0.0424427229273117
,,,2020-10-08 00:00:00,1361,149,0.109478324761205
,,,2020-10-07 00:00:00,13190,513,0.0388931008339651
,,,2020-10-07 00:00:00,1632,171,0.1047794117647059
,,,2020-10-06 00:00:00,14151,562,0.0397145078086354
,,,2020-10-06 00:00:00,1507,197,0.1307232913072329
,,,2020-10-05 00:00:00,13531,526,0.0388736974355184
,,,2020-10-05 00:00:00,1175,164,0.1395744680851064
,,,2020-10-04 00:00:00,4914,248,0.0504680504680505
,,,2020-10-04 00:00:00,460,54,0.1173913043478261
,,,2020-10-03 00:00:00,7543,327,0.0433514516770516
,,,2020-10-03 00:00:00,1072,138,0.1287313432835821
,,,2020-10-02 00:00:00,11470,414,0.0360941586748038
,,,2020-10-02 00:00:00,1354,172,0.1270310192023634
,,,2020-10-01 00:00:00,11331,372,0.0328302885888271
,,,2020-10-01 00:00:00,1231,180,0.1462225832656377
,,,2020-09-30 00:00:00,13738,477,0.0347212112388994
,,,2020-09-30 00:00:00,1297,161,0.1241326137239784
,,,2020-09-29 00:00:00,10665,336,0.0315049226441632
,,,2020-09-29 00:00:00,1454,179,0.1231086657496561
,,,2020-09-28 00:00:00,9934,342,0.0344272196496879
,,,2020-09-28 00:00:00,1219,139,0.1140278917145201
,,,2020-09-27 00:00:00,4090,175,0.0427872860635697
,,,2020-09-27 00:00:00,483,47,0.0973084886128364
,,,2020-09-26 00:00:00,6084,273,0.0448717948717949
,,,2020-09-26 00:00:00,701,58,0.0827389443651926
,,,2020-09-25 00:00:00,9127,325,0.0356086337241153
,,,2020-09-25 00:00:00,1292,141,0.1091331269349845
,,,2020-09-24 00:00:00,9334,316,0.0338547246625241
,,,2020-09-24 00:00:00,1234,151,0.1223662884927067
,,,2020-09-23 00:00:00,11777,400,0.0339645070900909
,,,2020-09-23 00:00:00,1262,149,0.1180665610142631
,,,2020-09-22 00:00:00,12131,363,0.0299233369054489
,,,2020-09-22 00:00:00,1432,172,0.1201117318435754
,,,2020-09-21 00:00:00,10391,323,0.0310845924357617
,,,2020-09-21 00:00:00,1095,137,0.1251141552511416
,,,2020-09-20 00:00:00,4328,174,0.0402033271719039
,,,2020-09-20 00:00:00,339,25,0.0737463126843658
,,,2020-09-19 00:00:00,5643,219,0.038809144072302
,,,2020-09-19 00:00:00,467,56,0.119914346895075
,,,2020-09-18 00:00:00,9348,344,0.0367993153615747
,,,2020-09-18 00:00:00,1143,127,0.1111111111111111
,,,2020-09-17 00:00:00,8877,333,0.0375126732004055
,,,2020-09-17 00:00:00,755,91,0.1205298013245033
,,,2020-09-16 00:00:00,11184,353,0.0315629470672389
,,,2020-09-16 00:00:00,910,121,0.132967032967033
,,,2020-09-15 00:00:00,9730,300,0.0308324768756423
,,,2020-09-15 00:00:00,960,111,0.115625
,,,2020-09-14 00:00:00,9187,344,0.0374442146511375
,,,2020-09-14 00:00:00,993,99,0.0996978851963746
,,,2020-09-13 00:00:00,2934,94,0.0320381731424676
,,,2020-09-13 00:00:00,357,33,0.092436974789916
,,,2020-09-12 00:00:00,4366,189,0.043289051763628
,,,2020-09-12 00:00:00,459,38,0.0827886710239651
,,,2020-09-11 00:00:00,8139,264,0.0324364172502765
,,,2020-09-11 00:00:00,1135,118,0.1039647577092511
,,,2020-09-10 00:00:00,6756,246,0.0364120781527531
,,,2020-09-10 00:00:00,721,84,0.1165048543689321
,,,2020-09-09 00:00:00,9562,299,0.0312696088684376
,,,2020-09-09 00:00:00,746,96,0.128686327077748
,,,2020-09-08 00:00:00,9632,278,0.0288621262458472
,,,2020-09-08 00:00:00,950,128,0.1347368421052632
,,,2020-09-07 00:00:00,2872,98,0.0341225626740947
,,,2020-09-07 00:00:00,318,19,0.059748427672956
,,,2020-09-06 00:00:00,2708,103,0.0380354505169867
,,,2020-09-06 00:00:00,382,26,0.0680628272251309
,,,2020-09-05 00:00:00,3399,143,0.0420711974110032
,,,2020-09-05 00:00:00,410,39,0.0951219512195122
,,,2020-09-04 00:00:00,8803,282,0.0320345336816994
,,,2020-09-04 00:00:00,857,123,0.1435239206534423
,,,2020-09-03 00:00:00,7880,287,0.0364213197969543
,,,2020-09-03 00:00:00,784,123,0.1568877551020408
,,,2020-09-02 00:00:00,8695,339,0.0389879240943071
,,,2020-09-02 00:00:00,765,120,0.1568627450980392
,,,2020-09-01 00:00:00,10596,375,0.0353907134767837
,,,2020-09-01 00:00:00,1049,149,0.1420400381315539
,,,2020-08-31 00:00:00,11545,476,0.0412299696838458
,,,2020-08-31 00:00:00,1033,150,0.1452081316553727
,,,2020-08-30 00:00:00,2381,98,0.0411591768164637
,,,2020-08-30 00:00:00,281,24,0.0854092526690392
,,,2020-08-29 00:00:00,4133,207,0.0500846842487297
,,,2020-08-29 00:00:00,413,36,0.0871670702179177
,,,2020-08-28 00:00:00,7680,375,0.048828125
,,,2020-08-28 00:00:00,1257,153,0.1217183770883055
,,,2020-08-27 00:00:00,6586,365,0.0554205891284543
,,,2020-08-27 00:00:00,918,137,0.1492374727668846
,,,2020-08-26 00:00:00,9714,494,0.0508544368952028
,,,2020-08-26 00:00:00,968,155,0.1601239669421488
,,,2020-08-25 00:00:00,8330,335,0.0402160864345738
,,,2020-08-25 00:00:00,1117,157,0.1405550581915846
,,,2020-08-24 00:00:00,8287,427,0.0515264872692168
,,,2020-08-24 00:00:00,1179,155,0.1314673452078032
,,,2020-08-23 00:00:00,3857,141,0.0365569095151672
,,,2020-08-23 00:00:00,339,28,0.0825958702064897
,,,2020-08-22 00:00:00,4680,306,0.0653846153846154
,,,2020-08-22 00:00:00,435,41,0.0942528735632184
,,,2020-08-21 00:00:00,7324,354,0.0483342435827417
,,,2020-08-21 00:00:00,1269,194,0.152876280535855
,,,2020-08-20 00:00:00,6492,310,0.047751078250154
,,,2020-08-20 00:00:00,1135,171,0.1506607929515419
,,,2020-08-19 00:00:00,9002,368,0.0408798044878916
,,,2020-08-19 00:00:00,1097,162,0.1476754785779398
,,,2020-08-18 00:00:00,7994,416,0.052039029271954
,,,2020-08-18 00:00:00,1328,180,0.1355421686746988
,,,2020-08-17 00:00:00,8080,420,0.051980198019802
,,,2020-08-17 00:00:00,1375,204,0.1483636363636364
,,,2020-08-16 00:00:00,3931,200,0.0508776392775375
,,,2020-08-16 00:00:00,396,45,0.1136363636363636
,,,2020-08-15 00:00:00,5799,423,0.0729436109674082
,,,2020-08-15 00:00:00,438,58,0.1324200913242009
,,,2020-08-14 00:00:00,8834,481,0.0544487208512565
,,,2020-08-14 00:00:00,1362,192,0.1409691629955947
,,,2020-08-13 00:00:00,7310,469,0.0641586867305062
,,,2020-08-13 00:00:00,1316,225,0.1709726443768997
,,,2020-08-12 00:00:00,10586,515,0.0486491592669564
,,,2020-08-12 00:00:00,1379,202,0.1464829586656998
,,,2020-08-11 00:00:00,9913,607,0.0612327247049329
,,,2020-08-11 00:00:00,1499,227,0.1514342895263509
,,,2020-08-10 00:00:00,9911,610,0.0615477751992735
,,,2020-08-10 00:00:00,1487,201,0.1351714862138534
,,,2020-08-09 00:00:00,5135,310,0.0603700097370983
,,,2020-08-09 00:00:00,339,31,0.0914454277286136
,,,2020-08-08 00:00:00,6339,442,0.0697270862912131
,,,2020-08-08 00:00:00,454,52,0.1145374449339207
,,,2020-08-07 00:00:00,8669,543,0.0626369823509055
,,,2020-08-07 00:00:00,1524,207,0.1358267716535433
,,,2020-08-06 00:00:00,8674,635,0.0732072861424948
,,,2020-08-06 00:00:00,1373,225,0.1638747268754552
,,,2020-08-05 00:00:00,9732,728,0.0748047677764077
,,,2020-08-05 00:00:00,1267,257,0.2028413575374901
,,,2020-08-04 00:00:00,9086,776,0.0854061193044244
,,,2020-08-04 00:00:00,1502,245,0.163115845539281
,,,2020-08-03 00:00:00,9505,817,0.0859547606522883
,,,2020-08-03 00:00:00,1555,238,0.1530546623794212
,,,2020-08-02 00:00:00,4674,415,0.0887890457851947
,,,2020-08-02 00:00:00,323,39,0.1207430340557276
,,,2020-08-01 00:00:00,7683,674,0.0877261486398542
,,,2020-08-01 00:00:00,468,63,0.1346153846153846
,,,2020-07-31 00:00:00,9312,785,0.0842998281786942
,,,2020-07-31 00:00:00,1535,229,0.149185667752443
,,,2020-07-30 00:00:00,7490,727,0.0970627503337784
,,,2020-07-30 00:00:00,1595,301,0.1887147335423198
,,,2020-07-29 00:00:00,8598,777,0.0903698534542917
,,,2020-07-29 00:00:00,1849,293,0.1584640346133045
,,,2020-07-28 00:00:00,9737,1014,0.1041388518024032
,,,2020-07-28 00:00:00,1908,301,0.1577568134171908
,,,2020-07-27 00:00:00,10342,1160,0.1121639914910076
,,,2020-07-27 00:00:00,1727,251,0.1453387376954256
,,,2020-07-26 00:00:00,4891,604,0.1234921283991004
,,,2020-07-26 00:00:00,321,37,0.1152647975077882
,,,2020-07-25 00:00:00,6884,822,0.1194073213248112
,,,2020-07-25 00:00:00,423,56,0.132387706855792
,,,2020-07-24 00:00:00,10206,1239,0.1213991769547325
,,,2020-07-24 00:00:00,1770,300,0.1694915254237288
,,,2020-07-23 00:00:00,9782,1191,0.1217542424861991
,,,2020-07-23 00:00:00,1562,258,0.1651728553137004
,,,2020-07-22 00:00:00,11407,1457,0.1277285877093013
,,,2020-07-22 00:00:00,1460,222,0.152054794520548
,,,2020-07-21 00:00:00,11324,1496,0.1321087954786295
,,,2020-07-21 00:00:00,1994,250,0.1253761283851555
,,,2020-07-20 00:00:00,11320,1705,0.1506183745583039
,,,2020-07-20 00:00:00,1957,296,0.1512519161982627
,,,2020-07-19 00:00:00,5430,789,0.1453038674033149
,,,2020-07-19 00:00:00,336,45,0.1339285714285714
,,,2020-07-18 00:00:00,9333,1332,0.1427193828351013
,,,2020-07-18 00:00:00,443,50,0.1128668171557562
,,,2020-07-17 00:00:00,14983,2120,0.1414936928518988
,,,2020-07-17 00:00:00,2093,300,0.1433349259436216
,,,2020-07-16 00:00:00,13065,2051,0.1569843092231152
,,,2020-07-16 00:00:00,1684,232,0.1377672209026128
,,,2020-07-15 00:00:00,15359,2571,0.1673937105280292
,,,2020-07-15 00:00:00,1730,234,0.1352601156069364
,,,2020-07-14 00:00:00,15292,2734,0.1787862934867905
,,,2020-07-14 00:00:00,2196,274,0.1247723132969035
,,,2020-07-13 00:00:00,14130,2709,0.19171974522293
,,,2020-07-13 00:00:00,2173,258,0.1187298665439485
,,,2020-07-12 00:00:00,6270,1310,0.2089314194577353
,,,2020-07-12 00:00:00,378,41,0.1084656084656085
,,,2020-07-11 00:00:00,9173,1887,0.2057124168756132
,,,2020-07-11 00:00:00,573,83,0.1448516579406632
,,,2020-07-10 00:00:00,15560,2999,0.1927377892030848
,,,2020-07-10 00:00:00,2220,211,0.0950450450450451
,,,2020-07-09 00:00:00,17218,3304,0.191892205831107
,,,2020-07-09 00:00:00,2117,187,0.0883325460557393
,,,2020-07-08 00:00:00,15683,3445,0.2196646049862909
,,,2020-07-08 00:00:00,2042,194,0.0950048971596474
,,,2020-07-07 00:00:00,15545,3425,0.2203280797684143
,,,2020-07-07 00:00:00,2520,173,0.0686507936507937
,,,2020-07-06 00:00:00,16059,3510,0.2185690267139922
,,,2020-07-06 00:00:00,2105,165,0.0783847980997625
,,,2020-07-05 00:00:00,5932,1538,0.2592717464598786
,,,2020-07-05 00:00:00,329,20,0.060790273556231
,,,2020-07-04 00:00:00,6120,1341,0.2191176470588235
,,,2020-07-04 00:00:00,438,36,0.0821917808219178
,,,2020-07-03 00:00:00,12459,2677,0.2148647564009953
,,,2020-07-03 00:00:00,771,44,0.0570687418936446
,,,2020-07-02 00:00:00,16596,3583,0.2158953964810798
,,,2020-07-02 00:00:00,2323,191,0.0822212656048214
,,,2020-07-01 00:00:00,16416,3790,0.2308723196881092
,,,2020-07-01 00:00:00,2466,178,0.0721816707218167
,,,2020-06-30 00:00:00,16998,3860,0.2270855394752324
,,,2020-06-30 00:00:00,2420,134,0.0553719008264463
,,,2020-06-29 00:00:00,17274,3920,0.2269306472154683
,,,2020-06-29 00:00:00,3066,249,0.0812133072407045
,,,2020-06-28 00:00:00,6993,1755,0.250965250965251
,,,2020-06-28 00:00:00,398,17,0.042713567839196
,,,2020-06-27 00:00:00,10369,2531,0.244092969428103
,,,2020-06-27 00:00:00,670,31,0.0462686567164179
,,,2020-06-26 00:00:00,16171,3462,0.214086945767114
,,,2020-06-26 00:00:00,3103,194,0.0625201417982598
,,,2020-06-25 00:00:00,15354,3429,0.2233294255568582
,,,2020-06-25 00:00:00,3139,172,0.0547945205479452
,,,2020-06-24 00:00:00,15312,3310,0.2161703239289446
,,,2020-06-24 00:00:00,2950,158,0.0535593220338983
,,,2020-06-23 00:00:00,15378,2991,0.1944986344127975
,,,2020-06-23 00:00:00,2884,114,0.0395284327323162
,,,2020-06-22 00:00:00,14269,2947,0.2065316420211648
,,,2020-06-22 00:00:00,2359,95,0.0402713013988978
,,,2020-06-21 00:00:00,5249,1328,0.2530005715374357
,,,2020-06-21 00:00:00,495,29,0.0585858585858586
,,,2020-06-20 00:00:00,8982,1943,0.2163215319527945
,,,2020-06-20 00:00:00,686,19,0.0276967930029155
,,,2020-06-19 00:00:00,14600,2631,0.1802054794520548
,,,2020-06-19 00:00:00,2788,93,0.0333572453371593
,,,2020-06-18 00:00:00,12880,2322,0.1802795031055901
,,,2020-06-18 00:00:00,2518,81,0.0321683876092137
,,,2020-06-17 00:00:00,11078,2255,0.2035565986640188
,,,2020-06-17 00:00:00,2102,93,0.0442435775451951
,,,2020-06-16 00:00:00,11263,2131,0.1892035869661724
,,,2020-06-16 00:00:00,2841,99,0.0348468848996832
,,,2020-06-15 00:00:00,10468,1832,0.1750095529231945
,,,2020-06-15 00:00:00,2161,82,0.037945395650162
,,,2020-06-14 00:00:00,4092,783,0.1913489736070381
,,,2020-06-14 00:00:00,470,12,0.025531914893617
,,,2020-06-13 00:00:00,5368,947,0.1764157973174367
,,,2020-06-13 00:00:00,653,20,0.0306278713629403
,,,2020-06-12 00:00:00,10168,1457,0.1432926829268293
,,,2020-06-12 00:00:00,2389,91,0.0380912515696944
,,,2020-06-11 00:00:00,9244,1406,0.1520986585893553
,,,2020-06-11 00:00:00,2301,77,0.0334637114298131
,,,2020-06-10 00:00:00,8742,1233,0.1410432395332876
,,,2020-06-10 00:00:00,2075,49,0.0236144578313253
,,,2020-06-09 00:00:00,8525,1106,0.1297360703812317
,,,2020-06-09 00:00:00,3732,146,0.0391211146838157
,,,2020-06-08 00:00:00,8447,1162,0.1375636320587191
,,,2020-06-08 00:00:00,2462,73,0.0296506904955321
,,,2020-06-07 00:00:00,3350,508,0.1516417910447761
,,,2020-06-07 00:00:00,414,14,0.0338164251207729
,,,2020-06-06 00:00:00,4339,571,0.1315971421986633
,,,2020-06-06 00:00:00,635,35,0.0551181102362205
,,,2020-06-05 00:00:00,7918,811,0.1024248547613034
,,,2020-06-05 00:00:00,2530,88,0.0347826086956522
,,,2020-06-04 00:00:00,6845,722,0.1054784514243974
,,,2020-06-04 00:00:00,2497,132,0.052863436123348
,,,2020-06-03 00:00:00,6136,777,0.1266297262059974
,,,2020-06-03 00:00:00,2195,74,0.0337129840546697
,,,2020-06-02 00:00:00,6161,687,0.1115078720986853
,,,2020-06-02 00:00:00,2855,87,0.0304728546409807
,,,2020-06-01 00:00:00,5990,627,0.1046744574290484
,,,2020-06-01 00:00:00,3128,104,0.0332480818414322
,,,2020-05-31 00:00:00,2161,236,0.1092086996760759
,,,2020-05-31 00:00:00,570,6,0.0105263157894737
,,,2020-05-30 00:00:00,5175,417,0.0805797101449275
,,,2020-05-30 00:00:00,1294,39,0.0301391035548686
,,,2020-05-29 00:00:00,5858,476,0.0812564015022192
,,,2020-05-29 00:00:00,2713,86,0.0316992259491338
,,,2020-05-28 00:00:00,4827,437,0.090532421794075
,,,2020-05-28 00:00:00,2422,69,0.0284888521882742
,,,2020-05-27 00:00:00,4232,345,0.0815217391304348
,,,2020-05-27 00:00:00,2682,79,0.0294556301267711
,,,2020-05-26 00:00:00,4749,385,0.0810696988839756
,,,2020-05-26 00:00:00,2812,66,0.0234708392603129
,,,2020-05-25 00:00:00,1883,118,0.0626659585767393
,,,2020-05-25 00:00:00,395,8,0.020253164556962
,,,2020-05-24 00:00:00,1946,143,0.0734840698869476
,,,2020-05-24 00:00:00,483,7,0.0144927536231884
,,,2020-05-23 00:00:00,4201,195,0.0464175196381814
,,,2020-05-23 00:00:00,1811,40,0.0220872446162341
,,,2020-05-22 00:00:00,4743,212,0.0446974488720219
,,,2020-05-22 00:00:00,3225,84,0.026046511627907
,,,2020-05-21 00:00:00,4047,230,0.0568322213985668
,,,2020-05-21 00:00:00,3167,73,0.0230502052415535
,,,2020-05-20 00:00:00,3677,194,0.0527604025020397
,,,2020-05-20 00:00:00,3160,86,0.0272151898734177
,,,2020-05-19 00:00:00,4366,203,0.0464956481905635
,,,2020-05-19 00:00:00,3527,97,0.0275021264530763
,,,2020-05-18 00:00:00,5878,340,0.0578428036747193
,,,2020-05-18 00:00:00,3507,105,0.029940119760479
,,,2020-05-17 00:00:00,2186,85,0.0388838060384264
,,,2020-05-17 00:00:00,1069,13,0.0121608980355472
,,,2020-05-16 00:00:00,6632,246,0.0370928829915561
,,,2020-05-16 00:00:00,1485,32,0.0215488215488216
,,,2020-05-15 00:00:00,5647,299,0.0529484682132106
,,,2020-05-15 00:00:00,3552,96,0.027027027027027
,,,2020-05-14 00:00:00,4073,245,0.060152221949423
,,,2020-05-14 00:00:00,3182,91,0.0285983658076681
,,,2020-05-13 00:00:00,4712,217,0.0460526315789474
,,,2020-05-13 00:00:00,2658,81,0.0304740406320542
,,,2020-05-12 00:00:00,5322,278,0.0522360015031943
,,,2020-05-12 00:00:00,2932,87,0.0296725784447476
,,,2020-05-11 00:00:00,5080,285,0.0561023622047244
,,,2020-05-11 00:00:00,2817,95,0.0337238196663117
,,,2020-05-10 00:00:00,1403,99,0.0705630791161796
,,,2020-05-10 00:00:00,323,8,0.0247678018575851
,,,2020-05-09 00:00:00,5642,238,0.0421836228287841
,,,2020-05-09 00:00:00,793,17,0.021437578814628
,,,2020-05-08 00:00:00,4767,194,0.0406964547933711
,,,2020-05-08 00:00:00,3577,89,0.0248811853508527
,,,2020-05-07 00:00:00,4508,292,0.064773735581189
,,,2020-05-07 00:00:00,3173,95,0.029940119760479
,,,2020-05-06 00:00:00,3433,237,0.0690358287212351
,,,2020-05-06 00:00:00,3088,84,0.0272020725388601
,,,2020-05-05 00:00:00,3545,229,0.0645980253878702
,,,2020-05-05 00:00:00,3431,92,0.0268143398426115
,,,2020-05-04 00:00:00,3458,250,0.0722961249277039
,,,2020-05-04 00:00:00,3269,91,0.0278372591006424
,,,2020-05-03 00:00:00,904,78,0.086283185840708
,,,2020-05-03 00:00:00,305,18,0.059016393442623
,,,2020-05-02 00:00:00,3072,155,0.0504557291666667
,,,2020-05-02 00:00:00,327,8,0.0244648318042813
,,,2020-05-01 00:00:00,3175,205,0.0645669291338583
,,,2020-05-01 00:00:00,2935,115,0.0391822827938671
,,,2020-04-30 00:00:00,2609,190,0.0728248371023381
,,,2020-04-30 00:00:00,2521,65,0.0257834192780643
,,,2020-04-29 00:00:00,2547,211,0.082842559874362
,,,2020-04-29 00:00:00,2367,67,0.0283058724123363
,,,2020-04-28 00:00:00,2755,205,0.0744101633393829
,,,2020-04-28 00:00:00,1705,45,0.0263929618768328
,,,2020-04-27 00:00:00,2249,231,0.102712316585149
,,,2020-04-27 00:00:00,1120,46,0.0410714285714286
,,,2020-04-26 00:00:00,503,55,0.1093439363817097
,,,2020-04-26 00:00:00,4,2,0.5
,,,2020-04-25 00:00:00,751,89,0.118508655126498
,,,2020-04-25 00:00:00,16,1,0.0625
,,,2020-04-24 00:00:00,1833,165,0.0900163666121113
,,,2020-04-24 00:00:00,120,1,0.0083333333333333
,,,2020-04-23 00:00:00,1486,99,0.0666218034993271
,,,2020-04-23 00:00:00,41,3,0.0731707317073171
,,,2020-04-22 00:00:00,1604,120,0.0748129675810474
,,,2020-04-22 00:00:00,29,0,0
,,,2020-04-21 00:00:00,1437,147,0.1022964509394572
,,,2020-04-21 00:00:00,18,3,0.1666666666666667
,,,2020-04-20 00:00:00,1493,175,0.1172136637642331
,,,2020-04-20 00:00:00,27,5,0.1851851851851852
,,,2020-04-19 00:00:00,540,62,0.1148148148148148
,,,2020-04-19 00:00:00,2,0,0
,,,2020-04-18 00:00:00,540,71,0.1314814814814815
,,,2020-04-18 00:00:00,3,1,0.3333333333333333
,,,2020-04-17 00:00:00,1352,126,0.0931952662721894
,,,2020-04-17 00:00:00,12,3,0.25
,,,2020-04-16 00:00:00,1287,104,0.0808080808080808
,,,2020-04-16 00:00:00,7,3,0.4285714285714286
,,,2020-04-15 00:00:00,1239,108,0.0871670702179177
,,,2020-04-15 00:00:00,7,4,0.5714285714285714
,,,2020-04-14 00:00:00,1276,118,0.0924764890282132
,,,2020-04-14 00:00:00,6,2,0.3333333333333333
,,,2020-04-13 00:00:00,1294,129,0.0996908809891808
,,,2020-04-13 00:00:00,10,3,0.3
,,,2020-04-12 00:00:00,451,31,0.0687361419068736
,,,2020-04-12 00:00:00,2,0,0
,,,2020-04-11 00:00:00,495,45,0.0909090909090909
,,,2020-04-11 00:00:00,1,0,0
,,,2020-04-10 00:00:00,1099,96,0.0873521383075523
,,,2020-04-10 00:00:00,4,0,0
,,,2020-04-09 00:00:00,1248,107,0.0857371794871795
,,,2020-04-09 00:00:00,6,0,0
,,,2020-04-08 00:00:00,1045,116,0.1110047846889952
,,,2020-04-07 00:00:00,1526,126,0.0825688073394496
,,,2020-04-07 00:00:00,2,1,0.5
,,,2020-04-06 00:00:00,2363,213,0.0901396529834956
,,,2020-04-06 00:00:00,2,2,1
,,,2020-04-05 00:00:00,545,49,0.089908256880734
,,,2020-04-04 00:00:00,679,82,0.1207658321060383
,,,2020-04-03 00:00:00,1284,109,0.0848909657320872
,,,2020-04-02 00:00:00,1440,103,0.0715277777777778
,,,2020-04-01 00:00:00,1376,99,0.0719476744186047
,,,2020-03-31 00:00:00,1370,88,0.0642335766423358
,,,2020-03-30 00:00:00,1450,109,0.0751724137931035
,,,2020-03-29 00:00:00,437,41,0.0938215102974828
,,,2020-03-28 00:00:00,779,67,0.086007702182285
,,,2020-03-27 00:00:00,1481,95,0.0641458474004051
,,,2020-03-26 00:00:00,1467,90,0.0613496932515337
,,,2020-03-25 00:00:00,1764,108,0.0612244897959184
,,,2020-03-24 00:00:00,1672,97,0.0580143540669856
,,,2020-03-23 00:00:00,1611,110,0.0682805710738672
,,,2020-03-22 00:00:00,385,28,0.0727272727272727
,,,2020-03-21 00:00:00,483,35,0.072463768115942
,,,2020-03-20 00:00:00,1102,77,0.0698729582577133
,,,2020-03-19 00:00:00,1007,51,0.0506454816285998
,,,2020-03-18 00:00:00,921,39,0.0423452768729642
,,,2020-03-17 00:00:00,843,45,0.0533807829181495
,,,2020-03-16 00:00:00,673,32,0.0475482912332838
,,,2020-03-15 00:00:00,187,10,0.053475935828877
,,,2020-03-15 00:00:00,2,0,0
,,,2020-03-14 00:00:00,168,7,0.0416666666666667
,,,2020-03-13 00:00:00,290,7,0.0241379310344828
,,,2020-03-12 00:00:00,211,7,0.033175355450237
,,,2020-03-11 00:00:00,63,1,0.0158730158730159
,,,2020-03-10 00:00:00,29,0,0
,,,2020-03-10 00:00:00,2,0,0
,,,2020-03-09 00:00:00,48,1,0.0208333333333333
,,,2020-03-08 00:00:00,8,0,0
,,,2020-03-07 00:00:00,7,0,0
,,,2020-03-06 00:00:00,20,2,0.1
,,,2020-03-05 00:00:00,10,2,0.2
,,,2020-03-04 00:00:00,20,0,0
,,,2020-03-03 00:00:00,3,2,0.6666666666666666
,,,2020-03-02 00:00:00,11,11,1
,,,2020-03-01 00:00:00,9,1,0.1111111111111111
,,,2020-02-29 00:00:00,1,0,0
,,,2020-02-28 00:00:00,2,0,0
,,,2020-02-27 00:00:00,4,2,0.5
,,,2020-02-26 00:00:00,4,0,0
,,,2020-02-25 00:00:00,6,1,0.1666666666666667
,,,2020-02-24 00:00:00,2,0,0
,,,2020-02-23 00:00:00,2,0,0
,,,2020-02-22 00:00:00,1,0,0
,,,2020-02-21 00:00:00,1,0,0
,,,2020-02-17 00:00:00,1,0,0
,,,2020-02-16 00:00:00,1,0,0
,,,2020-02-15 00:00:00,2,0,0
,,,2020-02-13 00:00:00,1,0,0
,,,2020-02-12 00:00:00,1,0,0
,,,2020-02-08 00:00:00,2,1,0.5
,,,2020-02-03 00:00:00,2,1,0.5
