date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-04-21T00:00:00Z,1747,165,0.0944476244991414,11,3,0.2727272727272727,72,9,0.125,NA,NA,NA,30,2,0.0666666666666667,NA,NA,NA,28,5,0.1785714285714286,NA,NA,NA,2,0,0,NA,NA,NA,5,0,0,NA,NA,NA,5,0,0,NA,NA,NA,1004,87,0.0866533864541833,11,3,0.2727272727272727,31,3,0.0967741935483871,NA,NA,NA,94,23,0.2446808510638298,NA,NA,NA,194,15,0.077319587628866,NA,NA,NA,103,8,0.0776699029126214,NA,NA,NA,19,2,0.1052631578947368,NA,NA,NA,47,1,0.0212765957446809,NA,NA,NA,15,2,0.1333333333333333,NA,NA,NA
2020-04-20T00:00:00Z,1997,265,0.1326990485728593,15,1,0.0666666666666667,115,24,0.208695652173913,NA,NA,NA,29,2,0.0689655172413793,NA,NA,NA,63,17,0.2698412698412699,NA,NA,NA,6,3,0.5,NA,NA,NA,2,0,0,NA,NA,NA,1,0,0,NA,NA,NA,1075,114,0.106046511627907,12,1,0.0833333333333333,38,9,0.2368421052631579,1,0,0,97,22,0.2268041237113402,NA,NA,NA,241,40,0.1659751037344398,NA,NA,NA,113,14,0.1238938053097345,NA,NA,NA,15,3,0.2,NA,NA,NA,56,0,0,1,0,0,24,8,0.3333333333333333,NA,NA,NA
2020-04-19T00:00:00Z,610,99,0.1622950819672131,2,1,0.5,27,12,0.4444444444444444,NA,NA,NA,7,0,0,NA,NA,NA,21,5,0.2380952380952381,NA,NA,NA,3,0,0,NA,NA,NA,2,0,0,NA,NA,NA,3,0,0,NA,NA,NA,344,39,0.1133720930232558,1,0,0,9,0,0,NA,NA,NA,34,20,0.5882352941176472,NA,NA,NA,60,14,0.2333333333333334,NA,NA,NA,45,5,0.1111111111111111,NA,NA,NA,1,0,0,NA,NA,NA,22,0,0,1,1,1,10,2,0.2,NA,NA,NA
2020-04-18T00:00:00Z,637,92,0.1444270015698587,4,1,0.25,16,4,0.25,NA,NA,NA,14,2,0.1428571428571429,NA,NA,NA,27,10,0.3703703703703704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,356,44,0.1235955056179775,3,1,0.3333333333333333,19,1,0.0526315789473684,1,0,0,42,13,0.3095238095238096,NA,NA,NA,63,10,0.1587301587301587,NA,NA,NA,49,6,0.1224489795918367,NA,NA,NA,1,0,0,NA,NA,NA,19,1,0.0526315789473684,NA,NA,NA,6,0,0,NA,NA,NA
2020-04-17T00:00:00Z,1826,175,0.0958378970427163,13,4,0.3076923076923077,148,23,0.1554054054054054,NA,NA,NA,21,3,0.1428571428571429,NA,NA,NA,82,7,0.0853658536585366,1,1,1,4,0,0,NA,NA,NA,3,0,0,NA,NA,NA,2,0,0,NA,NA,NA,955,81,0.0848167539267016,11,3,0.2727272727272727,35,1,0.0285714285714286,NA,NA,NA,126,14,0.1111111111111111,NA,NA,NA,212,28,0.1320754716981132,1,0,0,103,13,0.1262135922330097,NA,NA,NA,8,2,0.25,NA,NA,NA,40,0,0,NA,NA,NA,23,2,0.0869565217391304,NA,NA,NA
2020-04-16T00:00:00Z,1706,180,0.1055099648300117,6,1,0.1666666666666667,82,14,0.1707317073170732,NA,NA,NA,25,2,0.08,NA,NA,NA,34,7,0.2058823529411765,NA,NA,NA,6,0,0,NA,NA,NA,1,0,0,NA,NA,NA,1,0,0,NA,NA,NA,926,60,0.0647948164146868,4,1,0.25,27,3,0.1111111111111111,NA,NA,NA,77,20,0.2597402597402597,NA,NA,NA,263,55,0.2091254752851711,NA,NA,NA,105,14,0.1333333333333333,1,0,0,2,1,0.5,NA,NA,NA,68,1,0.0147058823529412,1,0,0,19,0,0,NA,NA,NA
2020-04-15T00:00:00Z,1639,173,0.1055521659548505,6,3,0.5,123,27,0.2195121951219512,NA,NA,NA,23,2,0.0869565217391304,NA,NA,NA,31,8,0.2580645161290323,NA,NA,NA,11,0,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,878,73,0.0831435079726652,6,3,0.5,31,0,0,NA,NA,NA,76,11,0.1447368421052632,NA,NA,NA,207,25,0.1207729468599034,NA,NA,NA,110,13,0.1181818181818182,NA,NA,NA,10,4,0.4,NA,NA,NA,54,1,0.0185185185185185,NA,NA,NA,20,1,0.05,NA,NA,NA
2020-04-14T00:00:00Z,1553,174,0.1120412105602061,4,0,0,62,17,0.2741935483870968,NA,NA,NA,24,1,0.0416666666666667,NA,NA,NA,43,12,0.2790697674418605,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,1,0,0,NA,NA,NA,904,73,0.0807522123893805,4,0,0,21,1,0.0476190476190476,NA,NA,NA,67,14,0.208955223880597,NA,NA,NA,169,29,0.1715976331360947,NA,NA,NA,101,13,0.1287128712871287,NA,NA,NA,3,1,0.3333333333333333,NA,NA,NA,51,0,0,NA,NA,NA,14,0,0,NA,NA,NA
2020-04-13T00:00:00Z,1681,211,0.1255205234979179,6,2,0.3333333333333333,74,14,0.1891891891891892,NA,NA,NA,20,4,0.2,NA,NA,NA,51,18,0.3529411764705883,NA,NA,NA,1,0,0,NA,NA,NA,7,0,0,NA,NA,NA,4,0,0,NA,NA,NA,906,83,0.0916114790286976,6,2,0.3333333333333333,39,6,0.1538461538461539,NA,NA,NA,84,29,0.3452380952380953,NA,NA,NA,231,41,0.1774891774891775,NA,NA,NA,103,7,0.0679611650485437,NA,NA,NA,9,3,0.3333333333333333,NA,NA,NA,68,1,0.0147058823529412,NA,NA,NA,16,2,0.125,NA,NA,NA
2020-04-12T00:00:00Z,617,81,0.1312803889789303,1,0,0,27,9,0.3333333333333333,NA,NA,NA,12,0,0,NA,NA,NA,18,5,0.2777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.3333333333333333,NA,NA,NA,296,19,0.0641891891891892,1,0,0,15,0,0,NA,NA,NA,36,18,0.5,NA,NA,NA,67,18,0.2686567164179105,NA,NA,NA,42,5,0.1190476190476191,NA,NA,NA,1,0,0,NA,NA,NA,10,0,0,NA,NA,NA,11,2,0.1818181818181818,NA,NA,NA
2020-04-11T00:00:00Z,579,67,0.1157167530224525,1,0,0,22,6,0.2727272727272727,NA,NA,NA,5,1,0.2,NA,NA,NA,19,8,0.4210526315789474,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,26,0.0755813953488372,1,0,0,14,0,0,NA,NA,NA,15,6,0.4,NA,NA,NA,64,9,0.140625,NA,NA,NA,32,5,0.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,0.0434782608695652,NA,NA,NA,10,2,0.2,NA,NA,NA
2020-04-10T00:00:00Z,1437,157,0.1092553931802366,4,0,0,51,15,0.2941176470588236,NA,NA,NA,10,0,0,NA,NA,NA,37,8,0.2162162162162162,NA,NA,NA,2,0,0,NA,NA,NA,1,0,0,NA,NA,NA,2,0,0,NA,NA,NA,805,56,0.0695652173913044,4,0,0,33,5,0.1515151515151515,NA,NA,NA,68,17,0.25,NA,NA,NA,192,42,0.21875,NA,NA,NA,75,8,0.1066666666666667,NA,NA,NA,3,0,0,NA,NA,NA,58,0,0,NA,NA,NA,27,0,0,NA,NA,NA
2020-04-09T00:00:00Z,1566,171,0.1091954022988506,5,0,0,39,7,0.1794871794871795,NA,NA,NA,22,3,0.1363636363636364,NA,NA,NA,37,13,0.3513513513513514,NA,NA,NA,3,0,0,NA,NA,NA,2,0,0,NA,NA,NA,2,0,0,NA,NA,NA,925,70,0.0756756756756757,5,0,0,29,7,0.2413793103448276,NA,NA,NA,65,16,0.2461538461538462,NA,NA,NA,152,32,0.2105263157894737,NA,NA,NA,109,15,0.1376146788990826,NA,NA,NA,5,0,0,NA,NA,NA,75,2,0.0266666666666667,NA,NA,NA,30,0,0,NA,NA,NA
2020-04-08T00:00:00Z,1430,172,0.1202797202797203,1,0,0,82,11,0.1341463414634147,NA,NA,NA,19,0,0,NA,NA,NA,22,8,0.3636363636363637,NA,NA,NA,4,0,0,NA,NA,NA,2,0,0,NA,NA,NA,1,0,0,NA,NA,NA,800,84,0.105,NA,NA,NA,30,3,0.1,NA,NA,NA,71,26,0.3661971830985916,NA,NA,NA,192,28,0.1458333333333334,1,0,0,78,5,0.0641025641025641,NA,NA,NA,5,1,0.2,NA,NA,NA,52,1,0.0192307692307692,NA,NA,NA,20,2,0.1,NA,NA,NA
2020-04-07T00:00:00Z,1581,157,0.0993042378241619,1,1,1,66,6,0.0909090909090909,NA,NA,NA,15,1,0.0666666666666667,NA,NA,NA,33,11,0.3333333333333333,NA,NA,NA,9,0,0,NA,NA,NA,4,1,0.25,NA,NA,NA,4,0,0,NA,NA,NA,944,81,0.0858050847457627,1,1,1,34,3,0.0882352941176471,NA,NA,NA,58,22,0.3793103448275862,NA,NA,NA,203,24,0.1182266009852217,NA,NA,NA,98,3,0.0306122448979592,NA,NA,NA,7,1,0.1428571428571429,NA,NA,NA,57,0,0,NA,NA,NA,8,1,0.125,NA,NA,NA
2020-04-06T00:00:00Z,1941,198,0.1020092735703246,1,1,1,54,9,0.1666666666666667,NA,NA,NA,27,2,0.0740740740740741,NA,NA,NA,38,14,0.368421052631579,NA,NA,NA,6,0,0,NA,NA,NA,3,0,0,NA,NA,NA,7,1,0.1428571428571429,NA,NA,NA,1157,98,0.0847018150388937,1,1,1,36,3,0.0833333333333333,NA,NA,NA,80,25,0.3125,NA,NA,NA,228,33,0.1447368421052632,NA,NA,NA,113,5,0.0442477876106195,NA,NA,NA,7,1,0.1428571428571429,NA,NA,NA,105,1,0.0095238095238095,NA,NA,NA,18,1,0.0555555555555556,NA,NA,NA
2020-04-05T00:00:00Z,613,72,0.1174551386623165,NA,NA,NA,18,0,0,NA,NA,NA,11,0,0,NA,NA,NA,17,8,0.4705882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,383,35,0.0913838120104439,NA,NA,NA,13,0,0,NA,NA,NA,23,5,0.2173913043478261,NA,NA,NA,64,14,0.21875,NA,NA,NA,27,5,0.1851851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,0,NA,NA,NA,8,1,0.125,NA,NA,NA
2020-04-04T00:00:00Z,800,106,0.1325,NA,NA,NA,24,7,0.2916666666666667,NA,NA,NA,17,0,0,NA,NA,NA,14,4,0.2857142857142857,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,487,57,0.1170431211498973,NA,NA,NA,11,0,0,NA,NA,NA,33,9,0.2727272727272727,NA,NA,NA,96,16,0.1666666666666667,NA,NA,NA,44,7,0.1590909090909091,NA,NA,NA,6,1,0.1666666666666667,NA,NA,NA,30,2,0.0666666666666667,NA,NA,NA,8,1,0.125,NA,NA,NA
2020-04-03T00:00:00Z,1691,166,0.0981667652276759,NA,NA,NA,44,2,0.0454545454545455,NA,NA,NA,23,0,0,NA,NA,NA,31,12,0.3870967741935484,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,983,83,0.0844354018311292,NA,NA,NA,43,3,0.0697674418604651,NA,NA,NA,70,23,0.3285714285714286,NA,NA,NA,238,28,0.1176470588235294,NA,NA,NA,95,9,0.0947368421052632,NA,NA,NA,2,0,0,NA,NA,NA,82,1,0.0121951219512195,NA,NA,NA,22,0,0,NA,NA,NA
2020-04-02T00:00:00Z,1790,137,0.076536312849162,1,0,0,24,2,0.0833333333333333,NA,NA,NA,24,1,0.0416666666666667,NA,NA,NA,35,6,0.1714285714285714,NA,NA,NA,5,0,0,NA,NA,NA,2,0,0,NA,NA,NA,2,0,0,NA,NA,NA,1085,72,0.0663594470046083,NA,NA,NA,41,1,0.024390243902439,NA,NA,NA,65,12,0.1846153846153846,1,0,0,203,26,0.1280788177339902,NA,NA,NA,107,7,0.0654205607476636,NA,NA,NA,7,0,0,NA,NA,NA,100,3,0.03,NA,NA,NA,19,0,0,NA,NA,NA
2020-04-01T00:00:00Z,1751,147,0.0839520274129069,NA,NA,NA,35,2,0.0571428571428571,NA,NA,NA,24,3,0.125,NA,NA,NA,30,9,0.3,NA,NA,NA,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,1005,66,0.0656716417910448,NA,NA,NA,37,0,0,NA,NA,NA,105,26,0.2476190476190477,NA,NA,NA,193,21,0.1088082901554404,NA,NA,NA,116,5,0.0431034482758621,NA,NA,NA,8,1,0.125,NA,NA,NA,90,5,0.0555555555555556,NA,NA,NA,27,2,0.0740740740740741,NA,NA,NA
2020-03-31T00:00:00Z,1693,147,0.086828115770821,NA,NA,NA,30,0,0,NA,NA,NA,22,1,0.0454545454545455,NA,NA,NA,40,11,0.275,NA,NA,NA,11,0,0,NA,NA,NA,2,0,0,NA,NA,NA,2,0,0,NA,NA,NA,1021,68,0.0666013712047013,NA,NA,NA,46,2,0.0434782608695652,NA,NA,NA,69,15,0.2173913043478261,NA,NA,NA,180,27,0.15,NA,NA,NA,135,12,0.0888888888888889,NA,NA,NA,5,0,0,NA,NA,NA,66,2,0.0303030303030303,NA,NA,NA,14,0,0,NA,NA,NA
2020-03-30T00:00:00Z,1837,169,0.0919978225367447,NA,NA,NA,34,0,0,NA,NA,NA,22,1,0.0454545454545455,NA,NA,NA,37,13,0.3513513513513514,NA,NA,NA,9,0,0,NA,NA,NA,2,0,0,NA,NA,NA,4,0,0,NA,NA,NA,1095,87,0.0794520547945206,NA,NA,NA,33,3,0.0909090909090909,NA,NA,NA,66,20,0.3030303030303031,NA,NA,NA,228,18,0.0789473684210526,NA,NA,NA,114,10,0.087719298245614,NA,NA,NA,8,0,0,NA,NA,NA,90,7,0.0777777777777778,NA,NA,NA,30,3,0.1,NA,NA,NA
2020-03-29T00:00:00Z,549,68,0.1238615664845173,NA,NA,NA,14,1,0.0714285714285714,NA,NA,NA,10,0,0,NA,NA,NA,20,6,0.3,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,311,29,0.0932475884244373,NA,NA,NA,12,0,0,NA,NA,NA,32,11,0.34375,NA,NA,NA,57,8,0.1403508771929825,NA,NA,NA,34,1,0.0294117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,0.1875,NA,NA,NA,8,0,0,NA,NA,NA
2020-03-28T00:00:00Z,924,98,0.1060606060606061,NA,NA,NA,19,1,0.0526315789473684,NA,NA,NA,9,0,0,NA,NA,NA,26,12,0.4615384615384616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,53,0.0921739130434783,NA,NA,NA,11,1,0.0909090909090909,NA,NA,NA,30,7,0.2333333333333334,NA,NA,NA,128,19,0.1484375,NA,NA,NA,59,2,0.0338983050847458,NA,NA,NA,3,0,0,NA,NA,NA,17,0,0,NA,NA,NA,8,1,0.125,NA,NA,NA
2020-03-27T00:00:00Z,1834,117,0.0637949836423119,NA,NA,NA,27,2,0.0740740740740741,NA,NA,NA,17,0,0,NA,NA,NA,26,8,0.3076923076923077,NA,NA,NA,8,0,0,NA,NA,NA,2,1,0.5,NA,NA,NA,3,0,0,NA,NA,NA,1139,73,0.0640913081650571,NA,NA,NA,41,2,0.0487804878048781,NA,NA,NA,41,8,0.1951219512195122,NA,NA,NA,265,17,0.0641509433962264,NA,NA,NA,129,2,0.0155038759689922,NA,NA,NA,1,0,0,NA,NA,NA,85,4,0.0470588235294118,NA,NA,NA,8,0,0,NA,NA,NA
2020-03-26T00:00:00Z,1882,140,0.0743889479277365,NA,NA,NA,25,1,0.04,NA,NA,NA,16,0,0,NA,NA,NA,23,8,0.3478260869565218,NA,NA,NA,8,0,0,NA,NA,NA,2,0,0,NA,NA,NA,2,0,0,NA,NA,NA,1143,68,0.0594925634295713,NA,NA,NA,38,3,0.0789473684210526,NA,NA,NA,50,19,0.38,NA,NA,NA,260,18,0.0692307692307692,NA,NA,NA,127,7,0.0551181102362205,NA,NA,NA,5,0,0,NA,NA,NA,109,6,0.055045871559633,NA,NA,NA,12,3,0.25,NA,NA,NA
2020-03-25T00:00:00Z,2153,141,0.0654900139340455,NA,NA,NA,40,2,0.05,NA,NA,NA,25,0,0,NA,NA,NA,31,9,0.2903225806451613,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,1389,91,0.0655147588192945,NA,NA,NA,28,0,0,NA,NA,NA,37,6,0.1621621621621622,NA,NA,NA,328,15,0.0457317073170732,NA,NA,NA,111,7,0.0630630630630631,NA,NA,NA,10,0,0,NA,NA,NA,57,2,0.0350877192982456,NA,NA,NA,12,0,0,NA,NA,NA
2020-03-24T00:00:00Z,2035,130,0.0638820638820639,NA,NA,NA,24,0,0,NA,NA,NA,25,1,0.04,NA,NA,NA,32,6,0.1875,NA,NA,NA,8,0,0,NA,NA,NA,3,0,0,NA,NA,NA,2,1,0.5,NA,NA,NA,1313,83,0.0632140137090632,NA,NA,NA,45,1,0.0222222222222222,NA,NA,NA,48,2,0.0416666666666667,NA,NA,NA,296,23,0.0777027027027027,NA,NA,NA,94,7,0.074468085106383,NA,NA,NA,8,0,0,NA,NA,NA,65,2,0.0307692307692308,NA,NA,NA,14,1,0.0714285714285714,NA,NA,NA
2020-03-23T00:00:00Z,2012,139,0.0690854870775348,NA,NA,NA,39,2,0.0512820512820513,NA,NA,NA,24,0,0,NA,NA,NA,34,5,0.1470588235294118,NA,NA,NA,6,0,0,NA,NA,NA,5,0,0,NA,NA,NA,3,0,0,NA,NA,NA,1280,93,0.07265625,NA,NA,NA,40,4,0.1,NA,NA,NA,36,2,0.0555555555555556,NA,NA,NA,331,23,0.0694864048338369,NA,NA,NA,74,4,0.0540540540540541,NA,NA,NA,6,0,0,NA,NA,NA,67,0,0,NA,NA,NA,15,1,0.0666666666666667,NA,NA,NA
2020-03-22T00:00:00Z,537,43,0.080074487895717,NA,NA,NA,24,0,0,NA,NA,NA,6,1,0.1666666666666667,NA,NA,NA,9,2,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,270,22,0.0814814814814815,NA,NA,NA,35,0,0,NA,NA,NA,19,2,0.1052631578947368,NA,NA,NA,98,9,0.0918367346938776,NA,NA,NA,30,2,0.0666666666666667,NA,NA,NA,1,0,0,NA,NA,NA,10,1,0.1,NA,NA,NA,5,0,0,NA,NA,NA
2020-03-21T00:00:00Z,608,43,0.0707236842105263,NA,NA,NA,16,1,0.0625,NA,NA,NA,4,0,0,NA,NA,NA,37,1,0.027027027027027,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,348,22,0.0632183908045977,NA,NA,NA,4,0,0,NA,NA,NA,30,7,0.2333333333333334,NA,NA,NA,95,5,0.0526315789473684,NA,NA,NA,23,1,0.0434782608695652,NA,NA,NA,4,1,0.25,NA,NA,NA,18,0,0,NA,NA,NA,1,0,0,NA,NA,NA
2020-03-20T00:00:00Z,1554,91,0.0585585585585586,NA,NA,NA,88,2,0.0227272727272727,NA,NA,NA,13,0,0,NA,NA,NA,35,2,0.0571428571428571,NA,NA,NA,8,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,875,58,0.0662857142857143,NA,NA,NA,10,0,0,NA,NA,NA,42,5,0.1190476190476191,NA,NA,NA,274,14,0.0510948905109489,NA,NA,NA,70,2,0.0285714285714286,NA,NA,NA,5,0,0,NA,NA,NA,67,1,0.0149253731343284,NA,NA,NA,10,1,0.1,NA,NA,NA
2020-03-19T00:00:00Z,1366,65,0.047584187408492,NA,NA,NA,56,0,0,NA,NA,NA,4,1,0.25,NA,NA,NA,25,3,0.12,NA,NA,NA,3,0,0,NA,NA,NA,2,0,0,NA,NA,NA,2,0,0,NA,NA,NA,819,46,0.0561660561660562,NA,NA,NA,20,0,0,NA,NA,NA,48,5,0.1041666666666667,NA,NA,NA,218,7,0.0321100917431193,NA,NA,NA,75,1,0.0133333333333333,NA,NA,NA,4,0,0,NA,NA,NA,58,1,0.0172413793103448,NA,NA,NA,2,0,0,NA,NA,NA
2020-03-18T00:00:00Z,1198,52,0.0434056761268781,NA,NA,NA,20,1,0.05,NA,NA,NA,7,0,0,NA,NA,NA,8,2,0.25,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,766,31,0.0404699738903394,NA,NA,NA,22,0,0,NA,NA,NA,20,3,0.15,NA,NA,NA,196,6,0.0306122448979592,NA,NA,NA,77,4,0.051948051948052,NA,NA,NA,3,0,0,NA,NA,NA,37,0,0,NA,NA,NA,12,1,0.0833333333333333,NA,NA,NA
2020-03-17T00:00:00Z,1129,69,0.0611160318866253,NA,NA,NA,17,2,0.1176470588235294,NA,NA,NA,6,0,0,NA,NA,NA,11,3,0.2727272727272727,NA,NA,NA,4,0,0,NA,NA,NA,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,37,0.0545722713864307,NA,NA,NA,11,0,0,NA,NA,NA,74,13,0.1756756756756757,NA,NA,NA,158,7,0.0443037974683544,NA,NA,NA,70,6,0.0857142857142857,NA,NA,NA,6,0,0,NA,NA,NA,51,0,0,NA,NA,NA,7,0,0,NA,NA,NA
2020-03-16T00:00:00Z,877,40,0.0456100342075257,NA,NA,NA,5,0,0,NA,NA,NA,5,0,0,NA,NA,NA,13,4,0.3076923076923077,NA,NA,NA,4,0,0,NA,NA,NA,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,567,27,0.0476190476190476,NA,NA,NA,24,1,0.0416666666666667,NA,NA,NA,15,0,0,NA,NA,NA,128,5,0.0390625,NA,NA,NA,39,2,0.0512820512820513,NA,NA,NA,1,0,0,NA,NA,NA,47,1,0.0212765957446809,NA,NA,NA,4,0,0,NA,NA,NA
2020-03-15T00:00:00Z,246,14,0.0569105691056911,NA,NA,NA,1,0,0,NA,NA,NA,2,0,0,NA,NA,NA,9,1,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,9,0.0555555555555556,NA,NA,NA,17,0,0,NA,NA,NA,2,0,0,NA,NA,NA,22,2,0.0909090909090909,NA,NA,NA,14,1,0.0714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-14T00:00:00Z,211,12,0.0568720379146919,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,5,0.0359712230215827,NA,NA,NA,10,0,0,NA,NA,NA,4,3,0.75,NA,NA,NA,27,4,0.1481481481481482,NA,NA,NA,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-13T00:00:00Z,384,6,0.015625,NA,NA,NA,5,0,0,NA,NA,NA,3,0,0,NA,NA,NA,9,0,0,NA,NA,NA,2,0,0,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,3,0.0131004366812227,NA,NA,NA,12,0,0,NA,NA,NA,7,0,0,NA,NA,NA,73,1,0.0136986301369863,NA,NA,NA,26,2,0.0769230769230769,NA,NA,NA,1,0,0,NA,NA,NA,5,0,0,NA,NA,NA,4,0,0,NA,NA,NA
2020-03-12T00:00:00Z,277,7,0.0252707581227437,NA,NA,NA,4,0,0,NA,NA,NA,3,0,0,NA,NA,NA,7,0,0,NA,NA,NA,3,0,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,5,0.0347222222222222,NA,NA,NA,8,0,0,NA,NA,NA,4,0,0,NA,NA,NA,54,0,0,NA,NA,NA,31,1,0.032258064516129,NA,NA,NA,2,0,0,NA,NA,NA,6,0,0,NA,NA,NA,1,0,0,NA,NA,NA
2020-03-11T00:00:00Z,88,2,0.0227272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,1,0.0232558139534884,NA,NA,NA,1,0,0,NA,NA,NA,4,0,0,NA,NA,NA,29,1,0.0344827586206897,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,2,0,0,NA,NA,NA
