date,hospitalizations
05/09/20,51
05/08/20,49
05/07/20,63
05/06/20,63
05/05/20,57
05/04/20,58
05/03/20,40
05/02/20,37
05/01/20,44
04/30/20,63
04/29/20,76
04/28/20,72
04/27/20,75
04/26/20,42
04/25/20,52
04/24/20,58
04/23/20,48
04/22/20,57
04/21/20,39
04/20/20,73
04/19/20,38
04/18/20,40
04/17/20,50
04/16/20,50
04/15/20,39
04/14/20,45
04/13/20,67
04/12/20,35
04/11/20,37
04/10/20,50
04/09/20,48
04/08/20,63
04/07/20,46
04/06/20,56
04/05/20,39
04/04/20,35
04/03/20,55
04/02/20,43
04/01/20,53
03/31/20,51
03/30/20,62
03/29/20,30
03/28/20,38
03/27/20,47
03/26/20,58
03/25/20,41
03/24/20,38
03/23/20,50
03/22/20,18
03/21/20,18
03/20/20,30
03/19/20,28
03/18/20,17
03/17/20,16
03/16/20,14
03/15/20,7
03/14/20,6
03/13/20,6
03/12/20,5
03/11/20,2
03/06/20,2
03/05/20,1
03/03/20,1
03/02/20,1
