date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_test,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-08-05T00:00:00Z,7530,664,0.088180611,1494,259,0.173360107,81,2,0.024691358,2,1,0.5,110,2,0.018181818,13,0,0,162,7,0.043209877,15,0,0,92,9,0.097826087,6,1,0.166666667,44,6,0.136363636,2,2,1,5,0,0,2,0,0,9,0,0,,,,4312,419,0.097170686,984,204,0.207317073,162,17,0.104938272,20,5,0.25,98,5,0.051020408,6,2,0.333333333,1523,103,0.067629678,312,20,0.064102564,375,35,0.093333333,69,10,0.144927536,47,6,0.127659574,6,1,0.166666667,242,14,0.05785124,28,4,0.142857143,268,39,0.145522388,29,9,0.310344828
2020-08-04T00:00:00Z,7437,666,0.089552239,1838,244,0.132752992,80,3,0.0375,7,2,0.285714286,112,11,0.098214286,14,2,0.142857143,98,5,0.051020408,24,1,0.041666667,77,14,0.181818182,16,0,0,32,5,0.15625,,,,5,0,0,1,0,0,10,0,0,1,0,0,4318,413,0.095646132,1204,193,0.160299003,152,15,0.098684211,44,7,0.159090909,88,7,0.079545455,10,1,0.1,1446,88,0.060857538,320,17,0.053125,440,36,0.081818182,132,8,0.060606061,47,4,0.085106383,10,2,0.2,204,11,0.053921569,25,2,0.08,328,54,0.164634146,30,9,0.3
2020-08-03T00:00:00Z,8492,845,0.099505417,1861,247,0.132724342,120,7,0.058333333,5,1,0.2,121,4,0.033057851,17,3,0.176470588,146,13,0.089041096,26,2,0.076923077,118,2,0.016949153,12,0,0,60,8,0.133333333,2,0,0,3,0,0,,,,11,0,0,1,0,0,4957,495,0.099858786,1250,197,0.1576,175,26,0.148571429,33,7,0.212121212,151,17,0.112582781,9,1,0.111111111,1546,134,0.086675291,291,16,0.054982818,404,46,0.113861386,122,8,0.06557377,37,4,0.108108108,5,2,0.4,225,17,0.075555556,64,2,0.03125,418,72,0.172248804,24,8,0.333333333
2020-08-02T00:00:00Z,3972,370,0.093152064,399,39,0.097744361,12,2,0.166666667,1,0,0,24,0,0,3,0,0,31,1,0.032258065,,,,21,4,0.19047619,5,0,0,14,8,0.571428571,,,,8,0,0,,,,2,0,0,2,0,0,2865,271,0.094589878,276,31,0.112318841,50,6,0.12,1,1,1,22,6,0.272727273,1,0,0,506,35,0.06916996,49,3,0.06122449,266,22,0.082706767,52,2,0.038461538,17,3,0.176470588,3,0,0,84,8,0.095238095,3,2,0.666666667,50,4,0.08,3,0,0
2020-08-01T00:00:00Z,6524,540,0.082771306,539,63,0.116883117,18,3,0.166666667,1,0,0,32,1,0.03125,5,1,0.2,25,0,0,,,,32,3,0.09375,15,0,0,9,3,0.333333333,,,,1,0,0,,,,4,0,0,1,0,0,4466,376,0.08419167,366,53,0.144808743,73,7,0.095890411,2,0,0,34,6,0.176470588,1,0,0,1005,90,0.089552239,88,2,0.022727273,258,25,0.096899225,54,4,0.074074074,263,8,0.030418251,2,2,1,262,9,0.034351145,2,1,0.5,42,9,0.214285714,2,0,0
2020-07-31T00:00:00Z,8712,712,0.081726354,1947,265,0.136106831,253,15,0.059288538,1,1,1,142,9,0.063380282,17,1,0.058823529,113,9,0.079646018,30,3,0.1,128,5,0.0390625,14,0,0,16,2,0.125,1,0,0,7,0,0,,,,7,2,0.285714286,3,2,0.666666667,4911,441,0.089798412,1209,183,0.151364764,156,15,0.096153846,25,5,0.2,128,14,0.109375,10,2,0.2,1538,106,0.068920676,395,35,0.088607595,420,33,0.078571429,160,21,0.13125,332,6,0.018072289,8,0,0,246,19,0.077235772,40,4,0.1,315,36,0.114285714,34,8,0.235294118
2020-07-30T00:00:00Z,7311,811,0.110928738,1825,276,0.151232877,101,6,0.059405941,2,2,1,125,8,0.064,17,5,0.294117647,184,10,0.054347826,24,0,0,97,14,0.144329897,10,3,0.3,33,5,0.151515152,1,0,0,5,1,0.2,1,0,0,10,1,0.1,2,1,0.5,3895,443,0.113735558,1151,215,0.186794092,212,22,0.103773585,26,7,0.269230769,283,8,0.028268551,9,1,0.111111111,1365,154,0.112820513,367,17,0.046321526,329,49,0.14893617,106,11,0.103773585,41,7,0.170731707,8,3,0.375,276,19,0.06884058,73,2,0.02739726,355,64,0.18028169,28,9,0.321428571
2020-07-29T00:00:00Z,7607,790,0.103851716,1891,255,0.134849286,106,3,0.028301887,2,0,0,135,7,0.051851852,23,4,0.173913043,150,8,0.053333333,28,2,0.071428571,91,14,0.153846154,10,0,0,33,3,0.090909091,2,0,0,12,0,0,3,0,0,9,2,0.222222222,3,1,0.333333333,4330,487,0.112471132,1192,189,0.158557047,160,8,0.05,32,3,0.09375,122,11,0.090163934,6,0,0,1485,128,0.086195286,344,19,0.055232558,371,32,0.086253369,120,14,0.116666667,45,5,0.111111111,9,3,0.333333333,262,28,0.106870229,85,4,0.047058824,296,54,0.182432432,32,16,0.5
2020-07-28T00:00:00Z,8171,959,0.117366295,2361,302,0.127911902,101,9,0.089108911,1,1,1,108,5,0.046296296,26,2,0.076923077,109,4,0.036697248,21,1,0.047619048,106,26,0.245283019,13,0,0,24,5,0.208333333,4,3,0.75,16,0,0,3,0,0,7,1,0.142857143,4,1,0.25,4892,588,0.120196239,1555,229,0.147266881,154,20,0.12987013,44,4,0.090909091,121,5,0.041322314,8,1,0.125,1373,132,0.09613984,465,33,0.070967742,455,55,0.120879121,117,14,0.11965812,36,5,0.138888889,7,1,0.142857143,224,10,0.044642857,40,2,0.05,445,94,0.211235955,53,10,0.188679245
2020-07-27T00:00:00Z,9319,1112,0.119326108,2146,251,0.116961789,102,8,0.078431373,3,1,0.333333333,99,11,0.111111111,20,1,0.05,177,13,0.073446328,17,2,0.117647059,99,13,0.131313131,22,1,0.045454545,79,11,0.139240506,6,0,0,8,0,0,1,0,0,16,0,0,6,0,0,5657,711,0.125684992,1275,180,0.141176471,178,22,0.123595506,41,5,0.12195122,205,25,0.12195122,20,1,0.05,1492,147,0.098525469,499,21,0.042084168,516,63,0.122093023,150,16,0.106666667,46,4,0.086956522,8,5,0.625,262,18,0.06870229,39,1,0.025641026,383,66,0.17232376,39,17,0.435897436
2020-07-26T00:00:00Z,4565,564,0.12354874,345,33,0.095652174,24,0,0,1,0,0,19,2,0.105263158,1,0,0,33,0,0,2,0,0,51,7,0.137254902,5,0,0,12,2,0.166666667,,,,4,2,0.5,1,0,0,2,0,0,,,,3153,429,0.136060894,246,28,0.113821138,57,4,0.070175439,,,,19,2,0.105263158,,,,580,53,0.09137931,43,1,0.023255814,269,30,0.111524164,42,4,0.095238095,199,10,0.050251256,,,,78,5,0.064102564,4,0,0,65,18,0.276923077,,,
2020-07-25T00:00:00Z,7097,840,0.11835987,512,60,0.1171875,26,2,0.076923077,,,,168,8,0.047619048,12,1,0.083333333,40,8,0.2,3,0,0,43,5,0.11627907,5,0,0,36,4,0.111111111,1,0,0,76,1,0.013157895,,,,6,0,0,1,0,0,4436,547,0.123309288,341,49,0.143695015,74,16,0.216216216,6,1,0.166666667,80,13,0.1625,3,0,0,1022,122,0.119373777,77,2,0.025974026,472,44,0.093220339,52,4,0.076923077,344,19,0.055232558,6,1,0.166666667,113,10,0.088495575,3,0,0,161,41,0.254658385,2,2,1
2020-07-24T00:00:00Z,9942,1148,0.115469724,2273,323,0.142102948,95,5,0.052631579,2,0,0,113,15,0.132743363,18,2,0.111111111,120,9,0.075,13,1,0.076923077,73,19,0.260273973,17,0,0,34,13,0.382352941,7,0,0,2,1,0.5,1,0,0,38,0,0,4,0,0,6391,775,0.121264278,1409,251,0.178140525,202,19,0.094059406,35,3,0.085714286,181,17,0.093922652,11,2,0.181818182,1499,136,0.090727151,504,22,0.043650794,534,51,0.095505618,149,15,0.100671141,46,4,0.086956522,11,2,0.181818182,247,24,0.097165992,37,4,0.108108108,367,60,0.163487738,55,21,0.381818182
2020-07-23T00:00:00Z,9591,1186,0.123657596,1935,250,0.129198966,98,11,0.112244898,1,0,0,153,12,0.078431373,15,0,0,107,9,0.08411215,19,2,0.105263158,62,15,0.241935484,11,1,0.090909091,50,15,0.3,3,0,0,8,1,0.125,2,0,0,8,1,0.125,2,0,0,5972,755,0.126423309,1226,195,0.159053834,395,50,0.126582278,39,7,0.179487179,137,10,0.072992701,6,1,0.166666667,1437,158,0.109951287,409,25,0.061124694,431,50,0.116009281,132,5,0.037878788,47,7,0.14893617,10,1,0.1,249,14,0.0562249,32,3,0.09375,437,78,0.178489703,28,10,0.357142857
2020-07-22T00:00:00Z,11000,1333,0.121181818,1798,233,0.129588432,80,6,0.075,2,1,0.5,182,18,0.098901099,12,1,0.083333333,149,11,0.073825503,16,0,0,73,15,0.205479452,6,1,0.166666667,56,6,0.107142857,,,,12,1,0.083333333,,,,15,0,0,1,1,1,6950,923,0.132805755,1133,170,0.150044131,192,18,0.09375,36,4,0.111111111,137,16,0.116788321,13,3,0.230769231,1820,148,0.081318681,415,29,0.069879518,561,51,0.090909091,86,6,0.069767442,59,10,0.169491525,6,2,0.333333333,274,17,0.062043796,30,2,0.066666667,440,93,0.211363636,42,13,0.30952381
2020-07-21T00:00:00Z,11456,1434,0.125174581,2492,297,0.11918138,128,4,0.03125,1,0,0,147,19,0.129251701,28,5,0.178571429,185,19,0.102702703,13,5,0.384615385,129,13,0.100775194,24,3,0.125,56,11,0.196428571,1,0,0,11,7,0.636363636,3,0,0,15,3,0.2,4,0,0,7228,942,0.130326508,1613,208,0.128952263,210,21,0.1,42,6,0.142857143,218,19,0.087155963,11,0,0,1795,202,0.112534819,512,22,0.04296875,544,57,0.104779412,155,20,0.129032258,68,12,0.176470588,8,3,0.375,281,25,0.088967972,28,1,0.035714286,441,80,0.181405896,49,24,0.489795918
2020-07-20T00:00:00Z,11343,1608,0.141761439,2417,324,0.134050476,103,19,0.184466019,1,0,0,159,17,0.106918239,23,2,0.086956522,178,14,0.078651685,22,1,0.045454545,166,28,0.168674699,22,2,0.090909091,35,8,0.228571429,2,0,0,8,1,0.125,,,,35,3,0.085714286,1,1,1,7097,1099,0.154854164,1542,240,0.155642023,210,35,0.166666667,44,7,0.159090909,191,16,0.083769634,12,3,0.25,1686,175,0.103795967,498,31,0.062248996,548,61,0.111313869,151,20,0.132450331,78,13,0.166666667,9,1,0.111111111,299,20,0.066889632,34,4,0.117647059,550,99,0.18,56,12,0.214285714
2020-07-19T00:00:00Z,5347,691,0.129231345,381,44,0.115485564,9,1,0.111111111,1,0,0,42,3,0.071428571,2,0,0,52,9,0.173076923,,,,41,13,0.317073171,5,0,0,2,0,0,2,0,0,2,1,0.5,,,,2,0,0,,,,4035,540,0.133828996,268,35,0.130597015,68,5,0.073529412,,,,56,6,0.107142857,2,1,0.5,635,70,0.11023622,47,4,0.085106383,242,25,0.103305785,50,1,0.02,10,2,0.2,1,1,1,75,5,0.066666667,1,0,0,76,11,0.144736842,2,2,1
2020-07-18T00:00:00Z,9549,1278,0.133836004,543,54,0.099447514,16,2,0.125,1,1,1,164,17,0.103658537,4,0,0,35,4,0.114285714,4,2,0.5,36,6,0.166666667,9,0,0,5,3,0.6,,,,2,0,0,,,,11,0,0,,,,7158,993,0.138725901,365,41,0.112328767,84,16,0.19047619,1,0,0,76,19,0.25,,,,1178,127,0.107809847,64,3,0.046875,567,65,0.114638448,80,4,0.05,34,9,0.264705882,,,,119,8,0.067226891,14,2,0.142857143,64,9,0.140625,1,1,1
2020-07-17T00:00:00Z,15215,1991,0.130857706,2274,287,0.126209323,63,5,0.079365079,2,1,0.5,214,16,0.074766355,25,0,0,235,25,0.106382979,26,2,0.076923077,144,16,0.111111111,16,1,0.0625,20,3,0.15,3,0,0,9,0,0,1,0,0,49,1,0.020408163,1,0,0,10497,1479,0.140897399,1674,234,0.139784946,245,33,0.134693878,46,2,0.043478261,383,29,0.075718016,11,1,0.090909091,1816,180,0.099118943,248,19,0.076612903,759,102,0.134387352,151,16,0.105960265,65,9,0.138461538,10,0,0,303,27,0.089108911,29,1,0.034482759,413,66,0.159806295,31,10,0.322580645
2020-07-16T00:00:00Z,13471,2048,0.152030287,1850,257,0.138918919,42,8,0.19047619,2,0,0,171,24,0.140350877,21,0,0,181,17,0.093922652,28,5,0.178571429,125,20,0.16,8,0,0,25,5,0.2,2,0,0,8,0,0,1,0,0,27,0,0,6,0,0,8758,1447,0.16522037,1337,190,0.1421092,258,36,0.139534884,40,6,0.15,140,19,0.135714286,17,1,0.058823529,1959,202,0.103113834,186,23,0.123655914,828,82,0.099033816,120,12,0.1,65,16,0.246153846,5,3,0.6,278,28,0.100719424,31,1,0.032258065,606,144,0.237623762,46,16,0.347826087
2020-07-15T00:00:00Z,15367,2452,0.159562699,1835,246,0.134059946,123,14,0.113821138,3,0,0,191,26,0.136125654,21,0,0,142,15,0.105633803,25,1,0.04,171,16,0.093567251,14,2,0.142857143,47,8,0.170212766,7,2,0.285714286,18,1,0.055555556,3,0,0,23,1,0.043478261,2,0,0,10416,1806,0.173387097,1376,176,0.127906977,246,44,0.178861789,35,5,0.142857143,188,21,0.111702128,14,4,0.285714286,1990,220,0.110552764,174,24,0.137931034,876,103,0.117579909,95,12,0.126315789,56,11,0.196428571,5,1,0.2,339,28,0.08259587,28,3,0.107142857,541,138,0.255083179,33,16,0.484848485
2020-07-14T00:00:00Z,15741,2673,0.169811321,2378,286,0.120269134,148,13,0.087837838,1,0,0,246,35,0.142276423,16,0,0,168,11,0.06547619,26,1,0.038461538,131,17,0.129770992,17,2,0.117647059,48,3,0.0625,3,1,0.333333333,9,0,0,1,0,0,24,3,0.125,7,1,0.142857143,10279,1907,0.185523884,1784,221,0.123878924,310,38,0.122580645,41,2,0.048780488,274,27,0.098540146,10,1,0.1,2202,300,0.136239782,220,24,0.109090909,983,137,0.139369278,166,16,0.096385542,68,8,0.117647059,9,1,0.111111111,275,30,0.109090909,32,1,0.03125,576,144,0.25,45,15,0.333333333
2020-07-13T00:00:00Z,14150,2609,0.184381625,2356,270,0.114601019,116,16,0.137931034,5,1,0.2,141,28,0.19858156,25,1,0.04,306,28,0.091503268,32,2,0.0625,107,17,0.158878505,18,0,0,73,7,0.095890411,4,2,0.5,10,0,0,,,,21,0,0,,,,9046,1838,0.203183728,1716,211,0.122960373,319,61,0.191222571,54,13,0.240740741,240,42,0.175,16,2,0.125,1959,242,0.123532414,235,15,0.063829787,733,134,0.182810368,151,6,0.039735099,105,20,0.19047619,9,3,0.333333333,301,29,0.096345515,43,1,0.023255814,673,147,0.218424963,48,13,0.270833333
2020-07-12T00:00:00Z,6227,1257,0.201862855,455,49,0.107692308,11,3,0.272727273,2,1,0.5,42,2,0.047619048,2,0,0,46,5,0.108695652,,,,29,3,0.103448276,6,0,0,4,1,0.25,1,0,0,1,0,0,,,,1,0,0,,,,4623,1001,0.216526065,304,37,0.121710526,51,11,0.215686275,2,0,0,77,26,0.337662338,1,0,0,753,97,0.128818061,78,6,0.076923077,371,65,0.175202156,50,3,0.06,23,3,0.130434783,2,0,0,98,12,0.12244898,3,0,0,97,28,0.288659794,4,2,0.5
2020-07-11T00:00:00Z,9343,1787,0.191266189,682,90,0.131964809,14,1,0.071428571,1,0,0,118,9,0.076271186,7,1,0.142857143,54,3,0.055555556,1,1,1,33,1,0.03030303,15,0,0,9,0,0,,,,49,3,0.06122449,,,,2,1,0.5,,,,6827,1425,0.208730042,473,74,0.156448203,102,19,0.18627451,1,0,0,72,21,0.291666667,3,1,0.333333333,1234,172,0.139384117,68,4,0.058823529,609,94,0.154351396,106,7,0.066037736,39,7,0.179487179,2,1,0.5,119,16,0.134453782,2,0,0,62,15,0.241935484,3,1,0.333333333
2020-07-10T00:00:00Z,16050,2904,0.180934579,2431,217,0.089263677,101,10,0.099009901,1,0,0,258,22,0.085271318,30,1,0.033333333,253,24,0.09486166,19,1,0.052631579,88,7,0.079545455,16,0,0,17,4,0.235294118,6,0,0,21,0,0,,,,80,0,0,,,,10643,2164,0.20332613,1776,168,0.094594595,279,43,0.154121864,58,2,0.034482759,255,38,0.149019608,9,1,0.111111111,2215,278,0.125507901,264,21,0.079545455,901,125,0.138734739,148,9,0.060810811,98,29,0.295918367,17,4,0.235294118,322,38,0.118012422,47,4,0.085106383,519,122,0.235067437,40,6,0.15
2020-07-09T00:00:00Z,17768,3204,0.180324178,2249,208,0.092485549,157,17,0.108280255,,,,288,31,0.107638889,31,1,0.032258065,237,19,0.080168776,14,2,0.142857143,105,15,0.142857143,10,1,0.1,33,6,0.181818182,1,0,0,30,4,0.133333333,1,0,0,33,3,0.090909091,2,0,0,11991,2405,0.200567092,1693,150,0.088600118,344,50,0.145348837,48,3,0.0625,207,31,0.149758454,10,1,0.1,2276,277,0.121704745,178,16,0.08988764,952,164,0.172268908,117,6,0.051282051,88,15,0.170454545,9,3,0.333333333,395,27,0.06835443,46,2,0.043478261,632,140,0.221518987,89,23,0.258426966
2020-07-08T00:00:00Z,17261,3410,0.197555182,2173,217,0.099861942,114,13,0.114035088,4,1,0.25,197,28,0.14213198,37,0,0,239,32,0.133891213,17,2,0.117647059,88,10,0.113636364,13,0,0,36,6,0.166666667,6,0,0,7,0,0,2,0,0,45,4,0.088888889,1,0,0,11142,2496,0.224017232,1639,171,0.10433191,314,60,0.191082803,34,0,0,194,27,0.139175258,9,4,0.444444444,2488,307,0.123392283,178,15,0.084269663,972,187,0.192386831,129,7,0.054263566,106,25,0.235849057,7,1,0.142857143,404,25,0.061881188,51,2,0.039215686,915,190,0.207650273,46,14,0.304347826
2020-07-07T00:00:00Z,17954,3479,0.193772975,2732,203,0.074304539,257,5,0.019455253,2,1,0.5,262,37,0.141221374,17,0,0,340,48,0.141176471,19,2,0.105263158,168,12,0.071428571,24,0,0,48,6,0.125,2,0,0,1,0,0,1,0,0,55,7,0.127272727,10,1,0.1,10850,2455,0.226267281,2066,151,0.073088093,393,59,0.150127226,50,5,0.1,216,48,0.222222222,7,1,0.142857143,2603,353,0.135612755,240,12,0.05,1240,172,0.138709677,174,12,0.068965517,127,31,0.244094488,15,4,0.266666667,538,61,0.1133829,48,1,0.020833333,856,185,0.216121495,57,13,0.228070175
2020-07-06T00:00:00Z,17503,3563,0.203565103,2229,177,0.079407806,145,11,0.075862069,2,0,0,214,39,0.182242991,28,0,0,426,54,0.126760563,23,0,0,146,19,0.130136986,17,0,0,84,15,0.178571429,3,0,0,15,2,0.133333333,1,0,0,48,3,0.0625,1,0,0,11269,2539,0.225308368,1629,142,0.087170043,342,52,0.152046784,44,3,0.068181818,257,37,0.143968872,4,1,0.25,2514,369,0.146778043,223,11,0.049327354,847,180,0.212514758,154,5,0.032467532,126,39,0.30952381,7,0,0,430,35,0.081395349,39,2,0.051282051,640,169,0.2640625,54,13,0.240740741
2020-07-05T00:00:00Z,6243,1541,0.246836457,393,25,0.063613232,15,4,0.266666667,,,,56,11,0.196428571,5,0,0,81,12,0.148148148,1,1,1,42,6,0.142857143,8,0,0,4,1,0.25,1,0,0,1,0,0,,,,5,1,0.2,,,,4422,1187,0.268430574,274,20,0.072992701,72,15,0.208333333,,,,50,14,0.28,1,0,0,971,173,0.178166838,71,3,0.042253521,313,73,0.233226837,28,0,0,26,7,0.269230769,2,0,0,88,10,0.113636364,1,0,0,97,27,0.278350515,1,1,1
2020-07-04T00:00:00Z,6011,1319,0.219431043,509,39,0.076620825,26,6,0.230769231,4,0,0,41,4,0.097560976,4,0,0,27,4,0.148148148,,,,65,10,0.153846154,20,0,0,,,,,,,7,3,0.428571429,,,,4,3,0.75,1,0,0,4557,994,0.21812596,364,32,0.087912088,40,11,0.275,,,,74,29,0.391891892,1,0,0,676,135,0.199704142,66,4,0.060606061,337,85,0.252225519,44,2,0.045454545,17,6,0.352941176,2,0,0,65,5,0.076923077,2,0,0,75,24,0.32,1,1,1
2020-07-03T00:00:00Z,12782,2568,0.200907526,834,44,0.052757794,49,2,0.040816327,,,,75,7,0.093333333,10,0,0,108,6,0.055555556,1,0,0,120,11,0.091666667,11,1,0.090909091,3,1,0.333333333,,,,5,0,0,,,,3,0,0,,,,9277,2026,0.218389566,641,37,0.057722309,237,44,0.185654008,11,1,0.090909091,142,27,0.190140845,3,1,0.333333333,1525,214,0.140327869,79,2,0.025316456,807,151,0.187112763,68,1,0.014705882,62,14,0.225806452,2,0,0,217,20,0.092165899,5,1,0.2,152,45,0.296052632,3,0,0
2020-07-02T00:00:00Z,19304,3721,0.192757978,2562,218,0.085089774,216,13,0.060185185,7,1,0.142857143,251,30,0.119521912,26,1,0.038461538,217,21,0.096774194,24,0,0,202,13,0.064356436,24,4,0.166666667,28,6,0.214285714,5,0,0,7,0,0,2,0,0,53,6,0.113207547,7,0,0,12304,2674,0.217327698,1878,161,0.085729499,389,64,0.164524422,59,3,0.050847458,282,51,0.180851064,17,2,0.117647059,2683,387,0.144241521,251,18,0.071713147,1426,224,0.157082749,153,13,0.08496732,149,44,0.295302013,7,0,0,432,38,0.087962963,40,2,0.05,665,150,0.22556391,62,13,0.209677419
2020-07-01T00:00:00Z,18705,3840,0.205292702,2689,199,0.074005206,134,12,0.089552239,2,0,0,484,63,0.130165289,28,2,0.071428571,308,24,0.077922078,29,0,0,192,16,0.083333333,19,1,0.052631579,64,16,0.25,,,,8,3,0.375,,,,66,8,0.121212121,,,,11875,2807,0.236378947,2051,160,0.078010726,316,49,0.155063291,34,3,0.088235294,265,46,0.173584906,30,3,0.1,2766,395,0.142805495,233,14,0.060085837,1118,186,0.166368515,159,4,0.025157233,127,38,0.299212598,4,0,0,376,44,0.117021277,52,2,0.038461538,606,133,0.219471947,48,10,0.208333333
2020-06-30T00:00:00Z,18838,4025,0.213663871,2698,167,0.061897702,196,11,0.056122449,22,5,0.227272727,300,33,0.11,23,2,0.086956522,310,44,0.141935484,25,1,0.04,185,16,0.086486486,16,0,0,53,8,0.150943396,2,0,0,11,1,0.090909091,4,0,0,81,2,0.024691358,1,0,0,12083,2902,0.240172143,1928,120,0.062240664,400,79,0.1975,68,5,0.073529412,280,40,0.142857143,30,3,0.1,2344,374,0.159556314,288,16,0.055555556,1158,206,0.177892919,152,5,0.032894737,141,54,0.382978723,11,1,0.090909091,408,42,0.102941176,61,0,0,888,213,0.239864865,67,9,0.134328358
2020-06-29T00:00:00Z,18735,4183,0.223271951,3390,262,0.077286136,155,16,0.103225806,6,0,0,303,38,0.125412541,45,0,0,261,36,0.137931034,31,6,0.193548387,173,26,0.150289017,29,1,0.034482759,65,16,0.246153846,1,0,0,18,2,0.111111111,,,,123,13,0.105691057,1,0,0,12146,2988,0.246006916,2534,215,0.084846093,321,51,0.158878505,69,3,0.043478261,342,53,0.15497076,23,1,0.043478261,2378,361,0.151808242,315,12,0.038095238,896,200,0.223214286,218,11,0.050458716,170,51,0.3,16,3,0.1875,394,55,0.139593909,33,0,0,990,277,0.27979798,69,10,0.144927536
2020-06-28T00:00:00Z,6946,1692,0.243593435,500,23,0.046,23,2,0.086956522,,,,49,8,0.163265306,2,0,0,56,15,0.267857143,1,0,0,35,4,0.114285714,7,0,0,1,0,0,,,,1,0,0,,,,7,1,0.142857143,,,,5129,1376,0.268278417,340,16,0.047058824,101,15,0.148514851,1,0,0,60,11,0.183333333,2,0,0,911,145,0.159165752,68,5,0.073529412,352,74,0.210227273,66,1,0.015151515,20,7,0.35,4,0,0,104,12,0.115384615,3,0,0,97,22,0.226804124,6,1,0.166666667
2020-06-27T00:00:00Z,10440,2452,0.2348659,813,30,0.036900369,13,1,0.076923077,1,0,0,60,7,0.116666667,8,0,0,77,7,0.090909091,4,2,0.5,35,6,0.171428571,10,0,0,5,2,0.4,,,,1,0,0,,,,10,2,0.2,,,,7865,1966,0.249968214,583,20,0.034305317,90,21,0.233333333,1,0,0,66,17,0.257575758,1,1,1,1362,240,0.176211454,109,4,0.036697248,533,108,0.202626642,83,3,0.036144578,62,27,0.435483871,1,0,0,186,21,0.112903226,4,0,0,75,27,0.36,8,0,0
2020-06-26T00:00:00Z,17555,3544,0.201879806,3503,217,0.061946903,158,15,0.094936709,6,0,0,191,19,0.09947644,29,1,0.034482759,201,28,0.139303483,35,1,0.028571429,127,15,0.118110236,29,1,0.034482759,20,3,0.15,5,0,0,12,1,0.083333333,,,,28,4,0.142857143,1,0,0,11956,2665,0.222900636,2611,175,0.067024129,345,78,0.226086957,38,1,0.026315789,348,36,0.103448276,24,0,0,1834,256,0.139585605,328,11,0.033536585,795,114,0.143396226,226,7,0.030973451,151,49,0.324503311,8,1,0.125,367,32,0.08719346,96,3,0.03125,1022,229,0.22407045,67,16,0.23880597
2020-06-25T00:00:00Z,17005,3501,0.205880623,3326,187,0.056223692,146,7,0.047945205,12,0,0,248,41,0.165322581,41,0,0,171,27,0.157894737,37,0,0,139,16,0.115107914,8,0,0,32,12,0.375,30,0,0,11,0,0,1,0,0,61,4,0.06557377,18,0,0,11036,2552,0.231243204,2588,152,0.058732612,378,57,0.150793651,59,4,0.06779661,218,24,0.110091743,15,3,0.2,2428,320,0.131795717,243,12,0.049382716,770,145,0.188311688,168,6,0.035714286,183,62,0.338797814,8,2,0.25,314,25,0.079617834,52,1,0.019230769,870,209,0.240229885,46,7,0.152173913
