date,Greenlee_cume,Greenlee
2021-09-15,7266,12
2021-09-16,7284,18
2021-09-17,7324,40
2021-09-18,7327,3
2021-09-20,7382,55
2021-09-21,7414,32
2021-09-22,7420,6
2021-09-23,7443,23
2021-09-24,7464,21
2021-09-25,7491,27
2021-09-26,7492,1
2021-09-27,7507,15
2021-09-28,7520,13
2021-09-29,7532,12
2021-09-30,7561,29
2021-10-01,7581,20
2021-10-02,7582,1
2021-10-04,7608,26
2021-10-05,7617,9
2021-10-06,7623,6
2021-10-07,7641,18
2021-10-08,7656,15
2021-10-09,7658,2
2021-10-11,7669,11
2021-10-12,7679,10
2021-10-13,7686,7
2021-10-14,7694,8
2021-10-15,7709,15
2021-10-16,7713,4
2021-10-18,7726,13
2021-10-19,7730,4
2021-10-20,7737,7
2021-10-21,7752,15
2021-10-22,7768,16
2021-10-25,7791,23
2021-10-26,7821,30
2021-10-27,7846,25
2021-10-28,7866,20
2021-10-29,7889,23
2021-11-01,7912,23
2021-11-02,7933,21
2021-11-03,7955,22
2021-11-04,8083,128
2021-11-05,8104,21
2021-11-06,8107,3
2021-11-07,8108,1
2021-11-08,8166,58
2021-11-09,8183,17
2021-11-10,8191,8
2021-11-11,8208,17
2021-11-12,8298,90
2021-11-13,8305,7
2021-11-15,8312,7
2021-11-16,8394,82
2021-11-17,8423,29
2021-11-18,8431,8
2021-11-19,8449,18
2021-11-20,8450,1
2021-11-21,8451,1
2021-11-22,8510,59
2021-11-23,8522,12
2021-11-24,8539,17
2021-11-26,8541,2
2021-11-27,8623,82
2021-11-28,8626,3
2021-11-29,8629,3
2021-11-30,8662,33
2021-12-01,8703,41
2021-12-02,8776,73
2021-12-03,8875,99
2021-12-04,8877,2
2021-12-05,8884,7
2021-12-06,8905,21
2021-12-07,8925,20
2021-12-08,8947,22
2021-12-09,8999,52
2021-12-10,9028,29
2021-12-13,9049,21
