date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2020-09-26 00:00:00,5056,283,0.0559731012658228,716.0,49.0,0.0684357541899441,15.0,1.0,0.0666666666666667,2.0,1.0,0.5,37.0,1.0,0.027027027027027,1.0,0.0,0.0,97.0,6.0,0.0618556701030928,23.0,0.0,0.0,18.0,2.0,0.1111111111111111,3.0,0.0,0.0,309.0,16.0,0.0517799352750809,114.0,8.0,0.0701754385964912,488.0,19.0,0.0389344262295082,59.0,3.0,0.0508474576271187,32.0,2.0,0.0625,2.0,0.0,0.0,57.0,6.0,0.1052631578947368,2.0,0.0,0.0,3244.0,176.0,0.0542540073982737,474.0,36.0,0.0759493670886076,1.0,0.0,0.0,,,,3.0,0.0,0.0,,,,47.0,12.0,0.2553191489361702,15.0,0.0,0.0,197.0,17.0,0.0862944162436548,9.0,1.0,0.1111111111111111,42.0,0.0,0.0,5.0,0.0,0.0
2020-09-25 00:00:00,8660,371,0.0428406466512702,1466.0,128.0,0.08731241473397,85.0,6.0,0.0705882352941177,5.0,1.0,0.2,160.0,18.0,0.1125,48.0,7.0,0.1458333333333334,237.0,2.0,0.0084388185654008,47.0,7.0,0.148936170212766,127.0,4.0,0.031496062992126,3.0,0.0,0.0,425.0,29.0,0.0682352941176471,98.0,7.0,0.0714285714285714,1620.0,42.0,0.0259259259259259,207.0,8.0,0.0386473429951691,116.0,3.0,0.0258620689655172,25.0,1.0,0.04,128.0,4.0,0.03125,11.0,0.0,0.0,4464.0,194.0,0.0434587813620072,962.0,93.0,0.0966735966735967,7.0,0.0,0.0,,,,9.0,0.0,0.0,1.0,0.0,0.0,56.0,8.0,0.1428571428571429,11.0,0.0,0.0,323.0,31.0,0.0959752321981424,18.0,1.0,0.0555555555555556,114.0,1.0,0.0087719298245614,14.0,2.0,0.1428571428571429
2020-09-24 00:00:00,8631,347,0.0402039161163249,1296.0,103.0,0.0794753086419753,79.0,1.0,0.0126582278481013,39.0,5.0,0.1282051282051282,255.0,11.0,0.0431372549019608,14.0,5.0,0.3571428571428572,257.0,2.0,0.0077821011673152,75.0,1.0,0.0133333333333333,58.0,5.0,0.0862068965517241,7.0,1.0,0.1428571428571429,467.0,18.0,0.0385438972162741,56.0,4.0,0.0714285714285714,1410.0,41.0,0.0290780141843972,141.0,6.0,0.0425531914893617,178.0,5.0,0.0280898876404494,18.0,0.0,0.0,160.0,4.0,0.025,28.0,0.0,0.0,4420.0,187.0,0.0423076923076923,859.0,77.0,0.089639115250291,11.0,0.0,0.0,,,,7.0,0.0,0.0,2.0,0.0,0.0,68.0,2.0,0.0294117647058824,14.0,2.0,0.1428571428571429,354.0,40.0,0.1129943502824859,12.0,2.0,0.1666666666666667,77.0,1.0,0.012987012987013,10.0,0.0,0.0
2020-09-23 00:00:00,9349,411,0.0439619210610761,1173.0,104.0,0.0886615515771526,80.0,3.0,0.0375,6.0,1.0,0.1666666666666667,175.0,11.0,0.0628571428571429,7.0,2.0,0.2857142857142857,178.0,7.0,0.0393258426966292,40.0,1.0,0.025,64.0,4.0,0.0625,15.0,2.0,0.1333333333333333,511.0,31.0,0.0606653620352251,63.0,2.0,0.0317460317460317,1564.0,61.0,0.039002557544757,135.0,8.0,0.0592592592592593,164.0,3.0,0.0182926829268293,5.0,2.0,0.4,136.0,6.0,0.0441176470588235,38.0,2.0,0.0526315789473684,5133.0,212.0,0.0413013832067017,826.0,82.0,0.099273607748184,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,52.0,1.0,0.0192307692307692,3.0,0.0,0.0,431.0,40.0,0.0928074245939675,12.0,0.0,0.0,80.0,2.0,0.025,8.0,1.0,0.125
2020-09-22 00:00:00,9454,444,0.046964247937381,1489.0,131.0,0.0879785090664876,48.0,2.0,0.0416666666666667,2.0,0.0,0.0,213.0,15.0,0.0704225352112676,22.0,4.0,0.1818181818181818,242.0,6.0,0.0247933884297521,55.0,1.0,0.0181818181818182,34.0,1.0,0.0294117647058824,6.0,1.0,0.1666666666666667,533.0,31.0,0.0581613508442777,112.0,7.0,0.0625,1723.0,66.0,0.0383052814857806,167.0,11.0,0.0658682634730539,93.0,4.0,0.043010752688172,4.0,1.0,0.25,128.0,5.0,0.0390625,37.0,1.0,0.027027027027027,5157.0,232.0,0.0449873957727361,1005.0,97.0,0.0965174129353234,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,100.0,8.0,0.08,11.0,1.0,0.0909090909090909,389.0,38.0,0.0976863753213368,39.0,5.0,0.1282051282051282,57.0,2.0,0.0350877192982456,20.0,2.0,0.1
2020-09-21 00:00:00,9208,459,0.0498479582971329,1297.0,139.0,0.1071703932151118,66.0,11.0,0.1666666666666667,1.0,0.0,0.0,224.0,13.0,0.0580357142857143,10.0,1.0,0.1,195.0,5.0,0.0256410256410256,26.0,4.0,0.1538461538461539,36.0,2.0,0.0555555555555556,4.0,0.0,0.0,433.0,21.0,0.0484988452655889,96.0,9.0,0.09375,1918.0,128.0,0.0667361835245047,229.0,12.0,0.0524017467248908,98.0,3.0,0.0306122448979592,5.0,2.0,0.4,177.0,8.0,0.0451977401129944,32.0,4.0,0.125,4562.0,190.0,0.0416483998246383,854.0,103.0,0.1206088992974239,7.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.1666666666666667,1.0,0.0,0.0,90.0,5.0,0.0555555555555556,16.0,3.0,0.1875,401.0,30.0,0.0748129675810474,9.0,1.0,0.1111111111111111,78.0,4.0,0.0512820512820513,5.0,0.0,0.0
2020-09-20 00:00:00,3514,190,0.0540694365395561,393.0,30.0,0.0763358778625954,5.0,1.0,0.2,,,,50.0,5.0,0.1,1.0,0.0,0.0,71.0,2.0,0.028169014084507,,,,7.0,0.0,0.0,,,,313.0,16.0,0.0511182108626198,47.0,4.0,0.0851063829787234,484.0,26.0,0.0537190082644628,48.0,4.0,0.0833333333333333,29.0,0.0,0.0,,,,56.0,4.0,0.0714285714285714,2.0,0.0,0.0,2179.0,114.0,0.0523175768701239,282.0,22.0,0.0780141843971631,4.0,0.0,0.0,,,,1.0,0.0,0.0,,,,27.0,2.0,0.0740740740740741,3.0,0.0,0.0,28.0,3.0,0.1071428571428571,1.0,0.0,0.0,46.0,0.0,0.0,4.0,0.0,0.0
2020-09-19 00:00:00,4693,249,0.0530577455785212,530.0,58.0,0.109433962264151,7.0,0.0,0.0,,,,10.0,0.0,0.0,1.0,0.0,0.0,82.0,4.0,0.0487804878048781,2.0,0.0,0.0,6.0,1.0,0.1666666666666667,2.0,0.0,0.0,398.0,29.0,0.0728643216080402,68.0,9.0,0.1323529411764706,428.0,12.0,0.0280373831775701,46.0,5.0,0.108695652173913,33.0,3.0,0.0909090909090909,1.0,0.0,0.0,98.0,6.0,0.0612244897959184,3.0,0.0,0.0,2980.0,144.0,0.0483221476510067,390.0,43.0,0.1102564102564103,2.0,0.0,0.0,,,,8.0,0.0,0.0,,,,32.0,9.0,0.28125,3.0,0.0,0.0,233.0,13.0,0.055793991416309,,,,32.0,2.0,0.0625,7.0,0.0,0.0
2020-09-18 00:00:00,8336,388,0.0465451055662188,1273.0,124.0,0.0974076983503535,47.0,1.0,0.0212765957446809,1.0,0.0,0.0,247.0,17.0,0.0688259109311741,7.0,0.0,0.0,231.0,6.0,0.025974025974026,41.0,1.0,0.024390243902439,36.0,3.0,0.0833333333333333,5.0,2.0,0.4,425.0,10.0,0.0235294117647059,91.0,7.0,0.0769230769230769,1715.0,103.0,0.0600583090379009,197.0,12.0,0.0609137055837564,91.0,4.0,0.043956043956044,13.0,4.0,0.3076923076923077,128.0,2.0,0.015625,21.0,2.0,0.0952380952380952,4296.0,199.0,0.0463221601489758,852.0,95.0,0.1115023474178404,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,60.0,3.0,0.05,14.0,0.0,0.0,371.0,20.0,0.0539083557951483,7.0,0.0,0.0,90.0,2.0,0.0222222222222222,12.0,1.0,0.0833333333333333
2020-09-17 00:00:00,7529,395,0.0524638066144242,834.0,106.0,0.1270983213429257,33.0,5.0,0.1515151515151515,1.0,0.0,0.0,267.0,19.0,0.0711610486891386,13.0,4.0,0.3076923076923077,268.0,6.0,0.0223880597014925,26.0,3.0,0.1153846153846154,53.0,1.0,0.0188679245283019,7.0,0.0,0.0,404.0,19.0,0.047029702970297,40.0,6.0,0.15,1148.0,66.0,0.0574912891986063,136.0,13.0,0.0955882352941176,97.0,5.0,0.0515463917525773,6.0,2.0,0.3333333333333333,166.0,1.0,0.0060240963855422,17.0,4.0,0.2352941176470588,3841.0,201.0,0.0523301223639677,561.0,71.0,0.1265597147950089,9.0,1.0,0.1111111111111111,,,,3.0,0.0,0.0,,,,96.0,1.0,0.0104166666666667,11.0,0.0,0.0,319.0,38.0,0.1191222570532915,6.0,1.0,0.1666666666666667,80.0,0.0,0.0,4.0,0.0,0.0
2020-09-16 00:00:00,7811,439,0.0562027909358597,864.0,122.0,0.1412037037037037,54.0,0.0,0.0,,,,183.0,19.0,0.1038251366120219,14.0,3.0,0.2142857142857143,197.0,5.0,0.0253807106598985,7.0,0.0,0.0,165.0,0.0,0.0,2.0,1.0,0.5,357.0,16.0,0.0448179271708684,48.0,3.0,0.0625,1363.0,112.0,0.0821716801173881,110.0,11.0,0.1,155.0,4.0,0.0258064516129032,6.0,2.0,0.3333333333333333,120.0,3.0,0.025,21.0,3.0,0.1428571428571429,4070.0,197.0,0.0484029484029484,622.0,93.0,0.1495176848874598,10.0,1.0,0.1,,,,4.0,0.0,0.0,,,,73.0,4.0,0.0547945205479452,6.0,2.0,0.3333333333333333,320.0,36.0,0.1125,8.0,0.0,0.0,102.0,1.0,0.0098039215686275,4.0,0.0,0.0
2020-09-15 00:00:00,7816,421,0.053863868986694,1100.0,111.0,0.1009090909090909,59.0,2.0,0.0338983050847458,1.0,0.0,0.0,399.0,18.0,0.0451127819548872,15.0,4.0,0.2666666666666667,292.0,2.0,0.0068493150684932,17.0,1.0,0.0588235294117647,27.0,1.0,0.037037037037037,2.0,1.0,0.5,376.0,26.0,0.0691489361702128,92.0,6.0,0.0652173913043478,1406.0,105.0,0.0746799431009957,139.0,9.0,0.0647482014388489,105.0,4.0,0.0380952380952381,13.0,3.0,0.2307692307692308,125.0,8.0,0.064,9.0,1.0,0.1111111111111111,3790.0,166.0,0.0437994722955145,748.0,82.0,0.1096256684491979,5.0,0.0,0.0,,,,6.0,0.0,0.0,,,,50.0,2.0,0.04,20.0,0.0,0.0,350.0,49.0,0.14,15.0,2.0,0.1333333333333333,88.0,1.0,0.0113636363636364,15.0,0.0,0.0
2020-09-14 00:00:00,7874,355,0.0450850901701803,1162.0,106.0,0.0912220309810671,48.0,6.0,0.125,5.0,0.0,0.0,183.0,18.0,0.0983606557377049,5.0,1.0,0.2,573.0,4.0,0.0069808027923211,24.0,2.0,0.0833333333333333,35.0,4.0,0.1142857142857143,5.0,0.0,0.0,361.0,16.0,0.0443213296398892,91.0,7.0,0.0769230769230769,1486.0,71.0,0.0477792732166891,172.0,6.0,0.0348837209302326,117.0,3.0,0.0256410256410256,5.0,2.0,0.4,170.0,5.0,0.0294117647058824,15.0,2.0,0.1333333333333333,3760.0,163.0,0.0433510638297872,783.0,80.0,0.1021711366538953,17.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,,,,74.0,2.0,0.027027027027027,22.0,4.0,0.1818181818181818,244.0,30.0,0.1229508196721312,10.0,0.0,0.0,49.0,2.0,0.0408163265306122,15.0,2.0,0.1333333333333333
2020-09-13 00:00:00,2653,114,0.0429702223897475,414.0,30.0,0.072463768115942,11.0,0.0,0.0,3.0,0.0,0.0,29.0,5.0,0.1724137931034483,,,,125.0,3.0,0.024,2.0,0.0,0.0,17.0,4.0,0.2352941176470588,3.0,2.0,0.6666666666666666,159.0,8.0,0.050314465408805,44.0,0.0,0.0,437.0,20.0,0.045766590389016,41.0,1.0,0.024390243902439,29.0,0.0,0.0,2.0,0.0,0.0,162.0,2.0,0.0123456790123457,,,,1397.0,54.0,0.0386542591267001,309.0,27.0,0.087378640776699,4.0,0.0,0.0,,,,4.0,0.0,0.0,,,,25.0,1.0,0.04,3.0,0.0,0.0,42.0,6.0,0.1428571428571429,,,,64.0,0.0,0.0,2.0,0.0,0.0
2020-09-12 00:00:00,3681,224,0.060853029068188,541.0,37.0,0.0683918669131239,15.0,6.0,0.4,1.0,0.0,0.0,35.0,4.0,0.1142857142857143,,,,155.0,4.0,0.0258064516129032,3.0,0.0,0.0,13.0,1.0,0.0769230769230769,2.0,0.0,0.0,176.0,6.0,0.0340909090909091,72.0,3.0,0.0416666666666667,606.0,66.0,0.1089108910891089,64.0,3.0,0.046875,34.0,1.0,0.0294117647058824,1.0,0.0,0.0,180.0,6.0,0.0333333333333333,,,,2138.0,113.0,0.0528531337698784,377.0,31.0,0.0822281167108753,2.0,0.0,0.0,1.0,0.0,0.0,68.0,0.0,0.0,,,,19.0,2.0,0.1052631578947368,6.0,0.0,0.0,65.0,6.0,0.0923076923076923,2.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0
2020-09-11 00:00:00,6757,286,0.0423264762468551,1340.0,118.0,0.0880597014925373,36.0,3.0,0.0833333333333333,,,,303.0,18.0,0.0594059405940594,17.0,2.0,0.1176470588235294,221.0,2.0,0.0090497737556561,38.0,1.0,0.0263157894736842,37.0,0.0,0.0,3.0,1.0,0.3333333333333333,321.0,11.0,0.0342679127725857,99.0,5.0,0.0505050505050505,1060.0,58.0,0.0547169811320755,199.0,8.0,0.0402010050251256,57.0,3.0,0.0526315789473684,6.0,1.0,0.1666666666666667,147.0,2.0,0.0136054421768707,16.0,2.0,0.125,3662.0,149.0,0.0406881485527034,904.0,93.0,0.1028761061946903,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,27.0,1.0,0.037037037037037,17.0,2.0,0.1176470588235294,176.0,13.0,0.0738636363636364,10.0,0.0,0.0,104.0,3.0,0.0288461538461539,21.0,2.0,0.0952380952380952
2020-09-10 00:00:00,6504,290,0.0445879458794588,873.0,99.0,0.1134020618556701,28.0,0.0,0.0,2.0,1.0,0.5,269.0,11.0,0.0408921933085502,13.0,4.0,0.3076923076923077,237.0,4.0,0.0168776371308017,28.0,3.0,0.1071428571428571,67.0,0.0,0.0,2.0,0.0,0.0,290.0,12.0,0.0413793103448276,47.0,7.0,0.148936170212766,1289.0,74.0,0.0574088440651668,159.0,12.0,0.0754716981132076,108.0,1.0,0.0092592592592593,2.0,0.0,0.0,197.0,5.0,0.0253807106598985,12.0,0.0,0.0,2991.0,139.0,0.0464727515880976,574.0,68.0,0.1184668989547038,7.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,,,,54.0,2.0,0.037037037037037,5.0,1.0,0.2,169.0,18.0,0.106508875739645,3.0,0.0,0.0,154.0,0.0,0.0,12.0,0.0,0.0
2020-09-09 00:00:00,6741,325,0.0482124313900015,863.0,107.0,0.1239860950173812,37.0,0.0,0.0,1.0,0.0,0.0,178.0,9.0,0.050561797752809,14.0,5.0,0.3571428571428572,205.0,5.0,0.024390243902439,19.0,0.0,0.0,36.0,2.0,0.0555555555555556,3.0,1.0,0.3333333333333333,302.0,14.0,0.0463576158940397,39.0,6.0,0.1538461538461539,1333.0,88.0,0.0660165041260315,140.0,17.0,0.1214285714285714,141.0,1.0,0.0070921985815603,6.0,1.0,0.1666666666666667,92.0,2.0,0.0217391304347826,15.0,2.0,0.1333333333333333,3490.0,163.0,0.0467048710601719,585.0,74.0,0.1264957264957265,10.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,,,,63.0,5.0,0.0793650793650794,13.0,0.0,0.0,189.0,13.0,0.0687830687830688,8.0,0.0,0.0,66.0,2.0,0.0303030303030303,12.0,1.0,0.0833333333333333
2020-09-08 00:00:00,7363,383,0.0520168409615646,1112.0,139.0,0.125,37.0,0.0,0.0,1.0,0.0,0.0,277.0,19.0,0.0685920577617329,18.0,6.0,0.3333333333333333,244.0,3.0,0.0122950819672131,20.0,3.0,0.15,41.0,2.0,0.0487804878048781,5.0,0.0,0.0,319.0,9.0,0.0282131661442006,66.0,11.0,0.1666666666666667,1541.0,141.0,0.0914990266060999,189.0,11.0,0.0582010582010582,80.0,8.0,0.1,11.0,1.0,0.0909090909090909,86.0,3.0,0.0348837209302326,15.0,2.0,0.1333333333333333,3773.0,149.0,0.0394911211237742,734.0,105.0,0.1430517711171662,7.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,,,,54.0,2.0,0.037037037037037,19.0,0.0,0.0,215.0,23.0,0.1069767441860465,12.0,0.0,0.0,66.0,0.0,0.0,14.0,0.0,0.0
2020-09-07 00:00:00,1896,75,0.0395569620253165,414.0,19.0,0.0458937198067633,22.0,0.0,0.0,2.0,1.0,0.5,35.0,3.0,0.0857142857142857,2.0,0.0,0.0,58.0,5.0,0.0862068965517241,2.0,1.0,0.5,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,171.0,5.0,0.0292397660818713,61.0,2.0,0.0327868852459016,309.0,13.0,0.0420711974110032,64.0,1.0,0.015625,31.0,3.0,0.0967741935483871,2.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,1096.0,37.0,0.0337591240875912,267.0,14.0,0.052434456928839,1.0,0.0,0.0,,,,,,,,,,41.0,2.0,0.0487804878048781,2.0,0.0,0.0,23.0,1.0,0.0434782608695652,,,,19.0,1.0,0.0526315789473684,2.0,0.0,0.0
2020-09-06 00:00:00,2055,96,0.0467153284671533,462.0,28.0,0.0606060606060606,8.0,0.0,0.0,2.0,0.0,0.0,30.0,3.0,0.1,1.0,0.0,0.0,48.0,2.0,0.0416666666666667,3.0,0.0,0.0,1.0,0.0,0.0,,,,152.0,6.0,0.0394736842105263,72.0,1.0,0.0138888888888889,372.0,15.0,0.0403225806451613,48.0,5.0,0.1041666666666667,18.0,2.0,0.1111111111111111,3.0,0.0,0.0,30.0,2.0,0.0666666666666667,1.0,1.0,1.0,1222.0,54.0,0.044189852700491,318.0,19.0,0.059748427672956,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,,51.0,7.0,0.1372549019607843,5.0,0.0,0.0,31.0,1.0,0.032258064516129,1.0,1.0,1.0,19.0,0.0,0.0,2.0,0.0,0.0
2020-09-05 00:00:00,2563,117,0.0456496293406165,504.0,41.0,0.0813492063492064,10.0,1.0,0.1,2.0,1.0,0.5,51.0,0.0,0.0,14.0,1.0,0.0714285714285714,66.0,3.0,0.0454545454545455,3.0,1.0,0.3333333333333333,7.0,0.0,0.0,2.0,0.0,0.0,152.0,4.0,0.0263157894736842,57.0,1.0,0.0175438596491228,357.0,21.0,0.0588235294117647,72.0,2.0,0.0277777777777778,30.0,1.0,0.0333333333333333,1.0,0.0,0.0,37.0,2.0,0.0540540540540541,1.0,0.0,0.0,1680.0,73.0,0.043452380952381,342.0,35.0,0.1023391812865497,3.0,0.0,0.0,,,,2.0,0.0,0.0,,,,17.0,2.0,0.1176470588235294,3.0,0.0,0.0,31.0,2.0,0.0645161290322581,,,,41.0,2.0,0.0487804878048781,3.0,0.0,0.0
2020-09-04 00:00:00,6091,236,0.0387456903628304,1075.0,126.0,0.1172093023255814,26.0,0.0,0.0,,,,153.0,6.0,0.0392156862745098,22.0,8.0,0.3636363636363637,222.0,2.0,0.009009009009009,25.0,1.0,0.04,45.0,0.0,0.0,3.0,0.0,0.0,271.0,8.0,0.029520295202952,61.0,7.0,0.1147540983606558,1369.0,59.0,0.0430971512052593,219.0,11.0,0.0502283105022831,80.0,5.0,0.0625,8.0,1.0,0.125,106.0,0.0,0.0,13.0,2.0,0.1538461538461539,3108.0,128.0,0.0411840411840412,660.0,87.0,0.1318181818181818,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,60.0,2.0,0.0333333333333333,11.0,1.0,0.0909090909090909,220.0,11.0,0.05,10.0,0.0,0.0,72.0,2.0,0.0277777777777778,30.0,7.0,0.2333333333333334
2020-09-03 00:00:00,6204,289,0.0465828497743391,861.0,121.0,0.140534262485482,31.0,1.0,0.032258064516129,,,,197.0,16.0,0.0812182741116751,17.0,5.0,0.2941176470588236,248.0,9.0,0.0362903225806452,26.0,3.0,0.1153846153846154,27.0,2.0,0.0740740740740741,3.0,0.0,0.0,301.0,11.0,0.0365448504983389,38.0,2.0,0.0526315789473684,1400.0,83.0,0.0592857142857143,131.0,10.0,0.0763358778625954,92.0,3.0,0.0326086956521739,,,,128.0,2.0,0.015625,24.0,1.0,0.0416666666666667,2918.0,134.0,0.04592186429061,591.0,94.0,0.1590524534686971,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,27.0,1.0,0.037037037037037,4.0,1.0,0.25,162.0,3.0,0.0185185185185185,7.0,0.0,0.0,112.0,1.0,0.0089285714285714,12.0,4.0,0.3333333333333333
2020-09-02 00:00:00,6544,340,0.0519559902200489,857.0,120.0,0.1400233372228705,42.0,2.0,0.0476190476190476,2.0,0.0,0.0,138.0,14.0,0.1014492753623189,15.0,4.0,0.2666666666666667,193.0,1.0,0.0051813471502591,21.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0.0,305.0,6.0,0.019672131147541,60.0,10.0,0.1666666666666667,1474.0,112.0,0.0759837177747626,87.0,8.0,0.0919540229885058,145.0,2.0,0.0137931034482759,27.0,2.0,0.0740740740740741,92.0,3.0,0.0326086956521739,10.0,0.0,0.0,3140.0,160.0,0.0509554140127389,597.0,92.0,0.1541038525963149,67.0,0.0,0.0,,,,8.0,0.0,0.0,,,,57.0,2.0,0.0350877192982456,6.0,2.0,0.3333333333333333,229.0,14.0,0.0611353711790393,5.0,1.0,0.2,144.0,2.0,0.0138888888888889,10.0,0.0,0.0
2020-09-01 00:00:00,7787,338,0.0434056761268781,1105.0,156.0,0.1411764705882353,41.0,0.0,0.0,,,,242.0,11.0,0.0454545454545455,15.0,5.0,0.3333333333333333,194.0,5.0,0.0257731958762887,14.0,0.0,0.0,32.0,7.0,0.21875,7.0,1.0,0.1428571428571429,348.0,10.0,0.028735632183908,90.0,11.0,0.1222222222222222,1315.0,80.0,0.0608365019011407,136.0,11.0,0.0808823529411765,86.0,3.0,0.0348837209302326,5.0,0.0,0.0,466.0,4.0,0.0085836909871245,30.0,12.0,0.4,4220.0,173.0,0.0409952606635071,767.0,111.0,0.1447196870925685,91.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,,,,50.0,7.0,0.14,19.0,2.0,0.1052631578947368,213.0,10.0,0.0469483568075117,7.0,1.0,0.1428571428571429,81.0,1.0,0.0123456790123457,6.0,1.0,0.1666666666666667
2020-08-31 00:00:00,8182,435,0.0531654852114397,1233.0,137.0,0.1111111111111111,52.0,3.0,0.0576923076923077,2.0,1.0,0.5,164.0,21.0,0.1280487804878049,13.0,3.0,0.2307692307692308,170.0,7.0,0.0411764705882353,22.0,1.0,0.0454545454545455,26.0,1.0,0.0384615384615385,7.0,1.0,0.1428571428571429,287.0,9.0,0.0313588850174216,157.0,11.0,0.0700636942675159,1326.0,74.0,0.0558069381598793,153.0,12.0,0.0784313725490196,129.0,3.0,0.0232558139534884,7.0,0.0,0.0,270.0,10.0,0.037037037037037,14.0,1.0,0.0714285714285714,4982.0,269.0,0.0539943797671618,801.0,106.0,0.132334581772784,14.0,0.0,0.0,,,,9.0,0.0,0.0,,,,49.0,3.0,0.0612244897959184,18.0,1.0,0.0555555555555556,237.0,10.0,0.0421940928270042,8.0,0.0,0.0,55.0,4.0,0.0727272727272727,20.0,0.0,0.0
2020-08-30 00:00:00,2288,101,0.0441433566433566,375.0,27.0,0.072,6.0,0.0,0.0,1.0,0.0,0.0,60.0,5.0,0.0833333333333333,1.0,0.0,0.0,58.0,3.0,0.0517241379310345,4.0,0.0,0.0,23.0,4.0,0.1739130434782609,3.0,0.0,0.0,174.0,9.0,0.0517241379310345,64.0,3.0,0.046875,432.0,15.0,0.0347222222222222,54.0,2.0,0.037037037037037,26.0,2.0,0.0769230769230769,1.0,0.0,0.0,48.0,6.0,0.125,1.0,0.0,0.0,1163.0,48.0,0.0412725709372313,237.0,21.0,0.0886075949367089,1.0,0.0,0.0,,,,,,,,,,15.0,1.0,0.0666666666666667,4.0,0.0,0.0,134.0,1.0,0.0074626865671642,1.0,1.0,1.0,13.0,0.0,0.0,2.0,0.0,0.0
2020-08-29 00:00:00,2916,168,0.0576131687242798,507.0,48.0,0.0946745562130178,7.0,0.0,0.0,,,,41.0,2.0,0.0487804878048781,3.0,0.0,0.0,234.0,8.0,0.0341880341880342,6.0,1.0,0.1666666666666667,16.0,1.0,0.0625,6.0,2.0,0.3333333333333333,154.0,6.0,0.038961038961039,74.0,8.0,0.1081081081081081,473.0,25.0,0.0528541226215645,64.0,3.0,0.046875,29.0,2.0,0.0689655172413793,4.0,1.0,0.25,51.0,5.0,0.0980392156862745,7.0,0.0,0.0,1738.0,109.0,0.0627157652474108,334.0,33.0,0.0988023952095808,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0833333333333333,2.0,0.0,0.0,45.0,1.0,0.0222222222222222,,,,24.0,0.0,0.0,2.0,0.0,0.0
