date,Greenlee_cume,Greenlee
2021-09-14,7249,25
2021-09-15,7261,12
2021-09-16,7280,19
2021-09-17,7321,41
2021-09-18,7324,3
2021-09-20,7382,58
2021-09-21,7411,29
2021-09-22,7418,7
2021-09-23,7441,23
2021-09-24,7461,20
2021-09-25,7488,27
2021-09-26,7489,1
2021-09-27,7504,15
2021-09-28,7517,13
2021-09-29,7528,11
2021-09-30,7561,33
2021-10-01,7581,20
2021-10-02,7583,2
2021-10-04,7610,27
2021-10-05,7620,10
2021-10-06,7626,6
2021-10-07,7644,18
2021-10-08,7659,15
2021-10-09,7661,2
2021-10-11,7672,11
2021-10-12,7683,11
2021-10-13,7691,8
2021-10-14,7703,12
2021-10-15,7718,15
2021-10-16,7722,4
2021-10-18,7742,20
2021-10-19,7746,4
2021-10-20,7753,7
2021-10-21,7770,17
2021-10-22,7786,16
2021-10-25,7811,25
2021-10-26,7841,30
2021-10-27,7866,25
2021-10-28,7887,21
2021-10-29,7910,23
2021-10-31,7911,1
2021-11-01,7935,24
2021-11-02,7959,24
2021-11-03,7983,24
2021-11-04,8190,207
2021-11-05,8234,44
2021-11-06,8237,3
2021-11-07,8238,1
2021-11-08,8303,65
2021-11-09,8323,20
2021-11-10,8332,9
2021-11-11,8351,19
2021-11-12,8448,97
2021-11-13,8455,7
2021-11-15,8480,25
2021-11-16,8610,130
2021-11-17,8645,35
2021-11-18,8706,61
2021-11-19,8744,38
2021-11-20,8745,1
2021-11-21,8746,1
2021-11-22,8824,78
2021-11-23,8840,16
2021-11-24,8860,20
2021-11-26,8862,2
2021-11-27,8972,110
2021-11-28,8975,3
2021-11-29,8987,12
2021-11-30,9020,33
2021-12-01,9061,41
2021-12-02,9135,74
2021-12-03,9234,99
2021-12-04,9236,2
2021-12-05,9243,7
2021-12-06,9266,23
2021-12-07,9287,21
2021-12-08,9309,22
2021-12-09,9361,52
2021-12-10,9398,37
2021-12-13,9420,22
2021-12-14,9435,15
2021-12-15,9448,13
2021-12-16,9532,84
2021-12-17,9558,26
2021-12-18,9559,1
2021-12-19,9561,2
2021-12-20,9589,28
2021-12-21,9604,15
2021-12-22,9618,14
2021-12-23,9632,14
2021-12-26,9633,1
2021-12-27,9653,20
2021-12-28,9683,30
2021-12-29,9702,19
2021-12-30,9729,27
2021-12-31,9732,3
2022-01-01,9738,6
2022-01-02,9739,1
2022-01-03,9760,21
2022-01-04,9779,19
2022-01-05,9839,60
2022-01-06,9860,21
2022-01-07,9885,25
2022-01-08,9887,2
2022-01-09,9892,5
2022-01-10,9927,35
2022-01-11,9946,19
2022-01-12,9964,18
2022-01-13,9992,28
2022-01-14,10024,32
2022-01-15,10026,2
2022-01-17,10030,4
2022-01-18,10041,11
2022-01-19,10050,9
2022-01-20,10057,7
2022-01-21,10073,16
2022-01-22,10079,6
2022-01-23,10081,2
2022-01-24,10095,14
2022-01-25,10109,14
2022-01-26,10118,9
2022-01-27,10131,13
2022-01-28,10159,28
2022-01-29,10161,2
2022-01-30,10163,2
2022-01-31,10177,14
2022-02-01,10186,9
2022-02-02,10196,10
2022-02-03,10202,6
2022-02-04,10228,26
2022-02-05,10229,1
2022-02-07,10231,2
2022-02-08,10237,6
2022-02-09,10240,3
2022-02-10,10247,7
